
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
184,Doug Hicks,1982,1983,2,D,18,0,1,1,-10,18,0,0,0,0,1,0,0,12,0.0,,
185,Andre Hidi,1984,1985,2,LW,7,2,1,3,2,9,1,1,0,0,0,1,0,8,25.0,,
186,Jack Hillen,2013,2015,3,D,68,3,12,15,6,28,3,0,0,1,12,0,0,59,5.1,1038,15:15
187,Benoit Hogue,2002,2002,1,C,9,0,1,1,2,4,0,0,0,0,1,0,0,5,0.0,80,8:52
188,Randy Holt,1982,1983,2,D,123,2,14,16,-14,525,2,0,0,0,13,0,1,62,3.2,,
189,Bill Houlder,1988,1990,3,D,79,2,16,18,13,42,2,0,0,0,12,4,0,74,2.7,,
190,Phil Housley,1997,1998,2,D,141,17,54,71,-20,48,8,7,2,2,22,32,0,283,6.0,,
191,Ken Houston,1983,1984,2,RW,75,25,14,39,-10,97,16,9,0,0,8,6,0,142,17.6,,
192,Jim Hrycuik,1975,1975,1,C,21,5,5,10,-12,12,4,1,0,0,2,2,1,29,17.2,,
193,Jamie Hunt,2007,2007,1,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,6,6:01
194,Dale Hunter,1988,1999,12,C,872,181,375,556,-11,2003,108,72,1,29,251,119,5,1195,15.1,435,8:42
195,Mark Hunter,1993,1993,1,RW,7,0,0,0,1,14,0,0,0,0,0,0,0,5,0.0,,
196,Jamie Huscroft,2000,2000,1,D,7,0,0,0,-5,11,0,0,0,0,0,0,0,4,0.0,74,10:37
197,Al Iafrate,1991,1994,4,D,256,58,118,176,25,616,35,21,2,9,67,49,2,747,7.8,,
198,Jaromir Jagr,2002,2004,3,RW,190,83,118,201,1,94,52,29,2,13,74,44,0,646,12.8,4066,21:24
199,Doug Jarvis,1983,1986,4,C,265,31,81,112,9,70,26,1,4,1,71,7,3,339,9.1,,
200,Wes Jarvis,1980,1982,3,C,144,21,41,62,-7,56,20,0,1,0,37,2,2,126,16.7,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,David Jensen,1986,1988,3,C,56,9,9,18,-9,16,7,2,0,0,7,2,0,55,16.4,,
202,Calle Johansson,1989,2003,15,D,983,113,361,474,47,449,58,51,4,16,176,176,9,1768,6.4,7388,23:13
203,Jonas Johansson,2006,2006,1,RW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,4,4:14
204,Marcus Johansson,2011,2015,5,C/W,321,55,117,172,-19,32,40,14,1,8,82,34,1,437,12.6,5255,16:22
205,Craig Johnson,2004,2004,1,LW,15,0,6,6,-6,8,0,0,0,0,6,0,0,20,0.0,253,16:53
206,Jim Johnson,1994,1996,3,D,121,2,17,19,2,89,2,0,0,0,15,2,0,100,2.0,,
207,Jay Johnston,1981,1982,2,D,8,0,0,0,-2,13,0,0,0,0,0,0,0,3,0.0,,
208,Greg Joly,1975,1976,2,D,98,9,24,33,-114,72,4,4,1,1,15,9,0,153,5.9,,
209,Keith Jones,1993,1997,5,RW,258,62,65,127,26,454,50,12,0,10,47,18,0,422,14.7,,
210,Ron Jones,1975,1976,2,D,21,1,1,2,-15,16,0,1,0,0,1,0,0,13,7.7,,
211,Bob Joyce,1990,1991,2,LW,41,8,11,19,5,12,7,1,0,2,9,2,0,60,13.3,,
212,Joe Juneau,1994,1999,6,C,312,62,172,234,-26,98,30,27,5,9,96,75,1,621,10.0,1226,19:28
213,Milan Jurcina,2007,2010,4,D,211,6,30,36,10,136,5,1,0,1,28,2,0,227,2.6,3689,17:29
214,Kevin Kaminski,1994,1997,4,C,132,3,10,13,-5,483,3,0,0,1,9,1,0,50,6.0,,
215,Boyd Kane,2006,2010,2,LW,8,0,1,1,0,4,0,0,0,0,1,0,0,3,0.0,45,5:37
216,Ed Kastelic,1986,1988,3,W,73,2,1,3,-6,234,1,1,0,0,1,0,0,37,5.4,,
217,Mike Kaszycki,1980,1980,1,C,28,7,10,17,-5,10,6,1,0,0,7,3,0,34,20.6,,
218,Bob Kelly,1981,1982,2,LW,96,26,40,66,-25,169,18,8,0,4,31,9,0,149,17.4,,
219,Dmitri Khristich,1991,2002,7,LW/C,419,140,160,300,44,218,89,49,2,20,113,45,2,787,17.8,1494,14:21
220,Orest Kindrachuk,1982,1982,1,C,4,1,0,1,-4,2,0,1,0,0,0,0,0,8,12.5,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,D.J. King,2011,2012,2,C,17,0,2,2,-3,30,0,0,0,0,2,0,0,7,0.0,98,5:45
222,Brian Kinsella,1976,1977,2,C,10,0,1,1,-4,0,0,0,0,0,1,0,0,14,0.0,,
223,Ken Klee,1995,2003,9,D,570,43,68,111,13,608,40,2,1,11,58,7,3,701,6.1,6907,19:44
224,Scot Kleinendorst,1989,1990,2,D,18,1,4,5,4,26,1,0,0,0,4,0,0,13,7.7,,
225,Jakub Klepis,2006,2007,2,C,66,4,10,14,-13,36,4,0,0,0,6,4,0,64,6.3,594,8:59
226,Mike Knuble,2010,2012,3,RW,220,59,52,111,18,127,45,13,1,6,35,16,1,445,13.3,3581,16:16
227,Steve Konowalchuk,1992,2004,13,LW,693,146,196,342,62,619,110,30,6,23,161,29,6,1238,11.8,5482,17:07
228,John Kordic,1991,1991,1,RW,7,0,0,0,1,101,0,0,0,0,0,0,0,0,,,
