
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
284,John Ogrodnick,1987,1987,1,LW,32,11,16,27,-6,4,9,2,0,1,8,8,0,127,8.7,,
285,Mark Olver,2011,2013,3,C,74,10,12,22,-7,39,10,0,0,1,12,0,0,83,12.0,814,11:00
286,Sandis Ozolinsh,1996,2000,5,D,333,72,181,253,19,271,32,39,1,11,69,111,1,803,9.0,2722,22:29
287,John Paddock,1981,1981,1,RW,32,2,5,7,-7,25,2,0,0,0,5,0,0,32,6.3,,
288,Wilf Paiement,1982,1986,5,RW,280,102,121,223,29,619,75,21,6,10,98,20,3,653,15.6,,
289,Aaron Palushaj,2013,2013,1,RW,25,2,7,9,-2,8,2,0,0,0,7,0,0,29,6.9,283,11:18
290,P.A. Parenteau,2013,2014,2,LW,103,32,44,76,-8,68,25,7,0,2,35,9,0,215,14.9,1851,17:58
291,Scott Parker,1999,2008,6,RW,237,5,11,16,1,538,5,0,0,1,11,0,0,97,5.2,1222,5:09
292,George Parros,2007,2007,1,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,7,3:33
293,Greg Paslawski,1992,1992,1,RW,80,28,17,45,-12,18,22,5,1,4,9,7,1,134,20.9,,
294,Steve Patrick,1986,1986,1,RW,27,4,13,17,1,17,3,1,0,0,10,3,0,29,13.8,,
295,Jeff Paul,2003,2003,1,D,2,0,0,0,0,7,0,0,0,0,0,0,0,0,,7,3:31
296,Scott Pearson,1991,1993,3,LW,86,25,7,32,-6,195,25,0,0,1,5,2,0,120,20.8,,
297,Derek Peltier,2009,2010,2,D,14,0,0,0,-4,2,0,0,0,0,0,0,0,8,0.0,173,12:20
298,Michel Petit,1990,1991,2,D,82,16,31,47,-53,262,8,8,0,0,13,18,0,176,9.1,,
299,Robert Picard,1986,1990,5,D,289,25,79,104,-53,299,17,4,4,5,52,27,0,531,4.7,,
300,Dave Pichette,1981,1984,4,D,189,16,74,90,13,275,11,5,0,0,42,32,0,227,7.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
301,Pierre Plante,1980,1980,1,RW,69,4,14,18,-14,68,4,0,0,1,14,0,0,82,4.9,,
302,Walt Poddubny,1989,1989,1,LW,72,38,37,75,-18,107,24,14,0,2,20,16,1,197,19.3,,
303,Shjon Podein,1999,2002,4,LW,239,34,37,71,16,160,32,0,2,8,36,0,1,333,10.2,3211,13:26
304,Kevin Porter,2010,2012,3,C,125,20,15,35,-17,44,18,1,1,3,14,1,0,152,13.2,1555,12:26
305,Daniel Poudrier,1986,1988,3,D,25,1,5,6,-1,10,1,0,0,1,5,0,0,8,12.5,,
306,Nolan Pratt,2001,2001,1,D,46,1,2,3,2,40,1,0,0,1,2,0,0,26,3.8,452,9:49
307,Tom Preissing,2010,2010,1,D,4,0,1,1,-6,0,0,0,0,0,1,0,0,6,0.0,52,13:04
308,Pat Price,1983,1987,5,D,255,8,72,80,27,497,8,0,0,2,64,7,1,193,4.1,,
309,Joel Prpic,2001,2001,1,C,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,29,9:47
310,Kyle Quincey,2010,2012,3,D,154,11,42,53,3,154,7,4,0,1,23,16,3,309,3.6,3484,22:37
311,Ken Quinney,1987,1991,3,RW,59,7,13,20,-3,23,4,3,0,0,11,2,0,61,11.5,,
312,Herb Raglan,1991,1992,2,RW,77,7,17,24,-4,150,7,0,0,0,16,1,0,98,7.1,,
313,Zach Redmond,2015,2015,1,D,35,4,9,13,6,16,3,1,0,1,6,3,0,60,6.7,625,17:52
314,Dave Reid,2000,2001,2,LW,138,12,16,28,13,49,12,0,0,3,15,0,1,152,7.9,1692,12:15
315,Steve Reinprecht,2001,2003,3,C,165,40,64,104,7,38,33,6,1,4,36,23,5,285,14.0,2773,16:48
316,Borna Rendulic,2015,2015,1,RW,11,1,1,2,1,6,1,0,0,0,1,0,0,6,16.7,103,9:24
317,Mike Ricci,1993,1998,6,C,339,91,137,228,2,389,45,42,4,21,83,50,4,505,18.0,,
318,Jacques Richard,1980,1983,4,LW,186,79,103,182,-25,126,58,18,3,7,62,41,0,490,16.1,,
319,Jean-Marc Richard,1988,1990,2,D,5,2,1,3,-4,2,1,1,0,0,0,1,0,5,40.0,,
320,Brad Richardson,2006,2008,3,C,136,19,21,40,1,48,15,1,3,3,21,0,0,212,9.0,1698,12:29
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
321,Serge Roberge,1991,1991,1,RW,9,0,0,0,0,24,0,0,0,0,0,0,0,0,,,
322,Normand Rochefort,1981,1988,8,D,480,32,104,136,81,452,27,4,1,4,86,14,4,696,4.6,,
323,Brian Rolston,2000,2000,1,C,50,8,10,18,-6,12,7,1,0,3,7,3,0,107,7.5,815,16:17
324,Jean-Marc Routhier,1990,1990,1,RW,8,0,0,0,-3,9,0,0,0,0,0,0,0,8,0.0,,
325,Martin Rucinsky,1992,1996,5,LW,183,35,71,106,36,139,27,8,0,3,55,16,0,304,11.5,,
326,Cam Russell,1999,1999,1,D,35,1,2,3,-5,84,1,0,0,0,2,0,0,14,7.1,438,12:30
327,Warren Rychel,1996,1999,3,LW,88,6,4,10,8,233,6,0,0,1,4,0,0,64,9.4,133,4:44
328,Mark Rycroft,2007,2007,1,RW,66,6,6,12,3,31,6,0,0,2,6,0,0,74,8.1,622,9:25
329,Andy Rymsha,1992,1992,1,D,6,0,0,0,-3,23,0,0,0,0,0,0,0,4,0.0,,
330,Joe Sakic,1989,2009,20,C,1378,625,1016,1641,30,614,388,205,32,86,573,426,17,4621,13.5,14266,21:38
331,Ruslan Salei,2008,2010,3,D,101,8,26,34,-4,105,7,1,0,1,20,6,0,145,5.5,2068,20:28
332,Everett Sanipass,1990,1991,2,LW,38,8,8,16,-19,49,5,3,0,0,5,2,1,54,14.8,,
333,Yves Sarault,1997,1998,2,LW,30,3,1,4,1,6,3,0,0,0,1,0,0,42,7.1,,
334,Cory Sarich,2014,2014,1,D,54,1,9,10,7,38,1,0,0,0,9,0,0,48,2.1,923,17:05
335,Kurt Sauer,2004,2008,4,D,153,2,16,18,16,108,2,0,0,0,15,0,1,88,2.3,2573,16:49
336,Bernie Saunders,1980,1981,2,LW,10,0,1,1,-2,8,0,0,0,0,1,0,0,9,0.0,,
337,Jean-Francois Sauve,1984,1987,4,C,192,41,89,130,-2,47,13,28,0,2,22,67,0,242,16.9,,
338,Reggie Savage,1994,1994,1,C,17,3,4,7,3,16,2,1,0,0,3,1,0,25,12.0,,
339,Andre Savard,1984,1985,2,C,95,29,34,63,14,46,25,1,3,3,30,2,2,155,18.7,,
340,Paxton Schulte,1994,1994,1,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
341,Teemu Selanne,2004,2004,1,RW,78,16,16,32,2,32,9,6,1,4,13,3,0,182,8.8,1261,16:09
342,Jaroslav Sevcik,1990,1990,1,LW,13,0,2,2,-5,2,0,0,0,0,1,1,0,9,0.0,,
343,Brent Severyn,1990,1997,2,LW,101,1,6,7,-25,235,1,0,0,0,6,0,0,83,1.2,,
344,Michael Sgarbossa,2013,2015,2,C,9,0,1,1,-3,14,0,0,0,0,1,0,0,8,0.0,83,9:16
345,Jeff Shantz,2003,2003,1,C,74,3,6,9,-12,35,3,0,0,2,5,0,1,68,4.4,848,11:27
346,Kevin Shattenkirk,2011,2011,1,D,46,7,19,26,-11,20,5,2,0,1,11,8,0,67,10.4,913,19:50
347,Scott Shaunessy,1987,1989,2,D/LW,7,0,0,0,-1,23,0,0,0,0,0,0,0,0,,,
348,David Shaw,1983,1987,5,D,167,7,38,45,-25,158,5,2,0,2,25,12,1,275,2.5,,
349,Rob Shearer,2001,2001,1,C,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,14,6:45
