
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
50,Mark Eaton,2001,2006,5,D,286,15,30,45,10,130,14,1,0,2,20,6,4,246,6.1,5302,18:32
51,Patrick Eaves,2014,2014,1,RW,5,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,49,9:46
52,Mattias Ekholm,2012,2015,4,D,120,6,17,23,4,44,5,1,0,1,15,1,1,117,5.1,2122,17:41
53,Ryan Ellis,2012,2015,4,D,184,16,46,62,24,70,11,5,0,4,35,11,0,286,5.6,3069,16:40
54,Martin Erat,2002,2013,11,RW,723,163,318,481,5,426,119,42,2,26,209,106,3,1317,12.4,12228,16:54
55,Mike Farrell,2004,2004,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:08
56,Vernon Fiddler,2003,2009,6,C,305,45,48,93,-12,190,35,6,4,7,43,4,1,375,12.0,4046,13:15
57,Mike Fisher,2011,2015,5,C,248,72,89,161,24,151,54,17,1,13,61,27,1,540,13.3,4758,19:11
58,Tom Fitzgerald,1999,2002,4,RW,307,42,46,88,-45,218,36,0,6,4,38,2,6,535,7.9,4652,15:09
59,Rory Fitzpatrick,2001,2001,1,D,2,0,0,0,-2,2,0,0,0,0,0,0,0,0,,20,9:47
60,Filip Forsberg,2013,2015,3,C,75,20,36,56,9,18,14,6,0,5,21,15,0,206,9.7,1195,15:56
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
61,Peter Forsberg,2007,2007,1,C,17,2,13,15,5,16,1,1,0,1,7,6,0,36,5.6,333,19:36
62,Cody Franson,2010,2011,2,D,141,14,36,50,25,46,11,3,0,5,27,9,0,246,5.7,2080,14:45
63,Doug Friedman,1999,1999,1,LW,2,0,1,1,0,14,0,0,0,0,1,0,0,3,0.0,14,7:00
64,Simon Gamache,2004,2006,2,C,18,1,0,1,-9,0,0,1,0,0,0,0,0,8,12.5,144,8:00
65,Paul Gaustad,2012,2015,4,C,161,14,27,41,-1,132,14,0,0,1,27,0,0,161,8.7,2191,13:36
66,Martin Gelinas,2008,2008,1,LW,57,9,11,20,5,20,8,0,1,1,11,0,0,110,8.2,805,14:06
67,Blake Geoffrion,2011,2012,2,C,42,6,5,11,1,24,6,0,0,1,5,0,0,36,16.7,393,9:21
68,Brent Gilchrist,2003,2003,1,LW,41,1,2,3,-11,14,1,0,0,0,2,0,0,41,2.4,441,10:45
69,Hal Gill,2012,2013,2,D,55,0,5,5,1,20,0,0,0,0,4,0,1,24,0.0,843,15:20
70,Marcel Goc,2010,2011,2,C,124,21,33,54,20,20,20,0,1,3,33,0,0,229,9.2,1890,15:14
71,David Gosselin,2000,2002,2,RW,13,2,1,3,-5,11,2,0,0,0,1,0,0,14,14.3,114,8:45
72,Triston Grant,2010,2010,1,LW,3,0,0,0,-1,9,0,0,0,0,0,0,0,2,0.0,22,7:14
73,Denis Grebeshkov,2010,2010,1,D,4,1,1,2,0,6,1,0,0,0,1,0,0,4,25.0,66,16:28
74,Stu Grimson,2002,2002,1,LW,30,1,1,2,0,76,1,0,0,0,1,0,0,5,20.0,184,6:07
75,Ben Guite,2010,2010,1,RW,6,0,0,0,-3,4,0,0,0,0,0,0,0,5,0.0,51,8:29
76,Sean Haggerty,2001,2001,1,LW,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,26,8:35
77,Matt Halischuk,2011,2013,3,RW,136,24,27,51,15,39,24,0,0,4,27,0,0,176,13.6,1526,11:13
78,Adam Hall,2002,2006,4,RW,234,43,42,85,-16,108,19,24,0,8,26,12,4,421,10.2,3672,15:41
79,Dan Hamhuis,2004,2010,6,D,483,32,129,161,3,375,22,8,2,8,92,31,6,711,4.5,10697,22:08
80,Scott Hannan,2013,2013,1,D,29,0,1,1,-11,20,0,0,0,0,1,0,0,20,0.0,565,19:29
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
81,Scott Hartnell,2001,2007,6,LW,436,93,118,211,16,544,61,30,2,19,90,25,3,990,9.4,6614,15:10
82,Brett Hauer,2002,2002,1,D,3,0,0,0,-3,6,0,0,0,0,0,0,0,2,0.0,31,10:29
83,Darren Haydar,2003,2003,1,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,8:54
84,Kevin Henderson,2013,2013,1,LW,4,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,59,14:41
85,Matt Henderson,1999,1999,1,RW,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,13,6:23
86,Matt Hendricks,2014,2014,1,C,44,2,2,4,-5,54,2,0,0,0,2,0,0,53,3.8,508,11:33
87,Jukka Hentunen,2002,2002,1,RW,10,2,2,4,0,0,2,0,0,1,2,0,0,12,16.7,128,12:45
88,Jamie Heward,1999,1999,1,D,63,6,12,18,-24,44,2,4,0,1,5,7,0,124,4.8,1021,16:12
89,Jack Hillen,2012,2012,1,D,55,2,4,6,6,20,2,0,0,0,4,0,0,51,3.9,773,14:03
90,Jan Hlavac,2008,2008,1,LW,18,3,10,13,9,8,3,0,0,2,9,0,1,29,10.3,297,16:28
91,Shane Hnidy,2004,2004,1,D,9,0,2,2,3,10,0,0,0,0,2,0,0,12,0.0,164,18:10
92,Darcy Hordichuk,2006,2008,3,LW,172,9,11,20,6,313,9,0,0,2,10,1,0,92,9.8,941,5:28
93,Patric Hornqvist,2009,2014,6,RW,363,106,110,216,35,173,71,35,0,23,84,26,0,1159,9.1,5652,15:34
