
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
96,Dmitri Bykov,2003,2003,1,D,71,2,10,12,1,43,1,1,0,0,7,3,0,58,3.4,1304,18:21
97,Kyle Calder,2007,2007,1,LW,19,5,9,14,6,22,4,1,0,2,6,3,0,42,11.9,325,17:05
98,Mitch Callahan,2014,2014,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,9:01
99,Al Cameron,1976,1979,4,D,190,7,31,38,-61,263,4,3,0,0,24,7,0,276,2.5,,
100,Craig Cameron,1967,1967,1,RW,1,0,0,0,,0,0,0,0,0,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Colin Campbell,1983,1985,3,D,178,5,16,21,-12,306,5,0,0,1,15,0,1,114,4.4,,
102,Terry Carkner,1994,1995,2,D,88,2,8,10,20,151,2,0,0,0,8,0,0,41,4.9,,
103,Billy Carroll,1986,1987,2,C,52,3,6,9,-17,17,3,0,0,1,5,0,1,25,12.0,,
104,Greg Carroll,1979,1979,1,C,36,2,9,11,-6,8,1,1,0,0,7,2,0,16,12.5,,
105,Dwight Carruthers,1966,1966,1,D,1,0,0,0,,0,0,0,0,0,,,,,,,
106,Frank Carson,1932,1934,3,RW,123,32,36,68,,102,,,,,,,,,,,
107,Jimmy Carson,1990,1993,4,C,240,100,102,202,14,84,60,39,1,12,64,38,0,560,17.9,,
108,Joe Carveth,1941,1951,8,RW,325,104,132,236,,45,,,,,,,,,,,
109,Frantisek Cernik,1985,1985,1,W,49,5,4,9,-7,13,5,0,0,0,4,0,0,50,10.0,,
110,John Chabot,1988,1991,4,C,226,29,99,128,5,44,21,2,6,1,69,21,9,249,11.6,,
111,Milan Chalupa,1985,1985,1,D,14,0,5,5,4,6,0,0,0,0,5,0,0,10,0.0,,
112,Guy Charron,1971,1975,5,C,265,61,78,139,-39,57,53,8,0,7,54,24,0,523,11.7,,
113,Lude Check,1944,1944,1,LW,1,0,0,0,,0,,,,,,,,,,,
114,Chris Chelios,1999,2009,10,D,578,21,131,152,158,613,16,3,2,4,106,15,10,738,2.8,12171,21:03
115,Real Chevrefils,1956,1956,1,LW,38,3,4,7,,24,,,,,,,,,,,
116,Steve Chiasson,1987,1994,8,D,471,67,200,267,39,886,39,25,3,8,106,84,10,1175,5.7,,
117,Dino Ciccarelli,1993,1996,4,RW,254,107,133,240,48,292,55,52,0,17,84,49,0,566,18.9,,
118,Chris Cichocki,1986,1987,2,RW,61,10,11,21,-10,23,8,1,1,0,9,2,0,76,13.2,,
119,Wendel Clark,1999,1999,1,LW/D,12,4,2,6,1,2,4,0,0,1,2,0,0,44,9.1,204,17:01
120,Dan Cleary,2006,2015,10,RW,604,124,151,275,10,295,93,28,3,23,125,21,5,1280,9.7,9310,15:24
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Rejean Cloutier,1980,1982,2,D,5,0,2,2,2,2,0,0,0,0,2,0,0,1,0.0,,
122,Roland Cloutier,1978,1979,2,C,20,6,6,12,-2,2,5,1,0,1,6,0,0,41,14.6,,
123,Steve Coates,1977,1977,1,RW,5,1,0,1,-1,24,1,0,0,0,0,0,0,5,20.0,,
124,Paul Coffey,1993,1996,4,D,231,46,193,239,72,295,29,15,2,8,85,106,2,765,6.0,,
125,Carlo Colaiacovo,2013,2013,1,D,6,0,1,1,-4,2,0,0,0,0,0,1,0,12,0.0,113,18:54
126,Bill Collins,1971,1974,4,RW,239,54,77,131,-19,129,44,6,4,8,64,9,4,582,9.3,,
127,Mike Commodore,2012,2012,1,D,17,0,2,2,3,21,0,0,0,0,2,0,0,16,0.0,195,11:29
128,Brian Conacher,1972,1972,1,LW,22,3,1,4,-3,4,2,0,1,0,1,0,0,21,14.3,,
129,Jim Conacher,1946,1949,4,C,117,35,41,76,,16,,,,,,,,,,,
130,Roy Conacher,1947,1947,1,LW,60,30,24,54,,6,,,,,,,,,,,
131,Wayne Connelly,1969,1971,3,C,146,35,58,93,-3,22,28,7,0,7,32,26,0,415,8.4,,
132,Chris Conner,2012,2012,1,RW,8,1,2,3,2,0,1,0,0,0,2,0,0,10,10.0,85,10:33
133,Bob Connors,1929,1930,2,LW/D,72,16,10,26,,110,,,,,,,,,,,
134,Bob Cook,1973,1973,1,RW,13,3,1,4,-11,4,2,1,0,0,1,0,0,23,13.0,,
135,Carson Cooper,1928,1932,5,RW,222,68,48,116,,81,,,,,,,,,,,
136,Norm Corcoran,1956,1956,1,C/RW,2,0,0,0,,0,,,,,,,,,,,
137,Murray Costello,1956,1957,2,C,27,0,0,0,,4,,,,,,,,,,,
138,Gerry Couture,1946,1951,6,RW,265,61,46,107,,49,,,,,,,,,,,
139,Danny Cox,1932,1932,1,LW,47,4,6,10,,23,,,,,,,,,,,
140,Bart Crashley,1966,1975,5,D,109,4,29,33,-4,34,4,0,0,0,24,3,2,129,3.1,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Murray Craven,1983,1984,2,LW,46,4,11,15,6,12,4,0,0,1,10,1,0,29,13.8,,
142,Bobby Crawford,1983,1983,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
143,Jimmy Creighton,1931,1931,1,F,11,1,0,1,,2,,,,,,,,,,,
144,Cory Cross,2006,2006,1,D,16,1,1,2,3,15,1,0,0,0,1,0,0,11,9.1,204,12:44
145,Doug Crossman,1991,1992,2,D,43,3,12,15,2,31,2,1,0,0,9,3,0,37,8.1,,
146,Gary Croteau,1970,1970,1,LW,10,0,2,2,-1,2,0,0,0,0,2,0,0,5,0.0,,
147,Troy Crowder,1992,1992,1,RW,7,0,0,0,0,35,0,0,0,0,0,0,0,2,0.0,,
148,Barry Cullen,1960,1960,1,RW,55,4,9,13,,23,,,,,,,,,,,
149,Ray Cullen,1967,1967,1,C,27,8,8,16,,8,8,0,0,1,,,,,,,
150,Jim Cummins,1992,1993,2,RW,8,1,1,2,0,65,1,0,0,0,1,0,0,5,20.0,,
151,Ian Cushenan,1964,1964,1,D,5,0,0,0,,4,0,0,0,0,,,,,,,
152,Frank Daley,1929,1929,1,LW/C,5,0,0,0,,0,,,,,,,,,,,
153,Mathieu Dandenault,1996,2004,9,D,616,48,101,149,46,342,41,6,1,5,94,6,1,714,6.7,6964,15:30
154,Pavel Datsyuk,2002,2015,13,C,868,289,557,846,237,212,196,87,6,49,337,215,5,2010,14.4,16316,18:47
155,Bob Davis,1933,1933,1,RW,3,0,0,0,,0,,,,,,,,,,,
156,Lorne Davis,1955,1955,1,RW,22,0,5,5,,2,,,,,,,,,,,
157,Mal Davis,1979,1981,2,LW,11,2,0,2,3,0,2,0,0,0,0,0,0,13,15.4,,
158,Billy Dea,1957,1971,4,LW,210,35,25,60,-2,28,15,1,0,3,6,0,0,93,17.2,,
159,Don Deacon,1937,1940,3,LW,30,6,4,10,,6,,,,,,,,,,,
160,Nelson Debenedet,1974,1974,1,LW,15,4,1,5,1,2,4,0,0,0,1,0,0,13,30.8,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Danny DeKeyser,2013,2015,3,D,129,6,39,45,20,50,4,1,1,1,30,9,0,165,3.6,2727,21:08
162,Gilbert Delorme,1987,1989,3,D,121,5,14,19,-3,165,5,0,0,0,12,1,1,93,5.4,,
163,Alex Delvecchio,1951,1974,24,C/LW,1549,456,825,1281,33,383,156,63,5,34,205,78,6,1084,11.8,,
164,Boyd Devereaux,2001,2004,4,C,256,23,40,63,13,74,23,0,0,5,39,1,0,316,7.3,2649,10:20
165,Al Dewsbury,1947,1950,2,D,34,4,3,7,,14,,,,,,,,,,,
166,Edward Diachuk,1961,1961,1,LW,12,0,0,0,,19,,,,,,,,,,,
167,Bob Dillabough,1962,1965,2,C,9,0,0,0,,4,0,0,0,0,,,,,,,
168,Cecil Dillon,1940,1940,1,RW,44,7,10,17,,12,,,,,,,,,,,
169,Bill Dineen,1954,1958,5,RW,282,47,35,82,,114,,,,,,,,,,,
170,Peter Dineen,1990,1990,1,D,2,0,0,0,0,5,0,0,0,0,0,0,0,0,,,
171,Marcel Dionne,1972,1975,4,C,309,139,227,366,-50,59,94,35,10,11,136,89,2,1208,11.5,,
172,Per Djoos,1991,1991,1,D,26,0,12,12,-2,16,0,0,0,0,7,5,0,23,0.0,,
173,Gary Doak,1966,1973,2,D,48,0,5,5,5,63,0,0,0,0,5,0,0,28,0.0,,
174,Bobby Dollas,1991,1993,3,D,89,6,6,12,9,42,5,0,1,1,6,0,0,90,6.7,,
175,John Doran,1938,1938,1,D,7,0,0,0,,10,,,,,,,,,,,
176,Lloyd Doran,1947,1947,1,C,24,3,2,5,,10,,,,,,,,,,,
177,Ken Doraty,1938,1938,1,F,2,0,1,1,,2,,,,,,,,,,,
178,Kent Douglas,1968,1969,2,D,105,9,39,48,10,143,8,1,0,0,28,10,1,176,5.1,,
179,Les Douglas,1941,1947,4,C,52,6,12,18,,8,,,,,,,,,,,
180,Aaron Downey,2008,2009,2,RW,60,1,4,5,0,123,1,0,0,0,4,0,0,17,5.9,278,4:37
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Dallas Drake,1993,2008,3,RW,184,31,51,82,8,171,24,3,4,7,41,9,1,213,14.6,696,10:42
182,Kris Draper,1994,2011,17,C,1137,158,203,361,78,781,132,5,21,23,179,6,18,1691,9.3,12677,14:34
183,Rene Drolet,1975,1975,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
184,Clarence Drouillard,1938,1938,1,C,10,0,1,1,,0,,,,,,,,,,,
185,Steve Duchesne,2000,2002,3,D,197,19,65,84,24,118,15,4,0,3,40,25,0,300,6.3,3684,18:42
186,Ron Duguay,1984,1986,3,C/RW,227,90,127,217,-72,111,54,32,4,7,81,43,3,569,15.8,,
187,Lorne Duguid,1935,1936,2,LW,39,3,3,6,,9,,,,,,,,,,,
188,Art Duncan,1927,1927,1,D,34,3,2,5,,26,,,,,,,,,,,
189,Blake Dunlop,1984,1984,1,C,57,6,14,20,-13,20,4,1,1,0,12,0,2,67,9.0,,
190,Bruce Eakin,1986,1986,1,C,4,0,1,1,-4,0,0,0,0,0,1,0,0,1,0.0,,
191,Murray Eaves,1988,1990,2,C,8,0,1,1,-3,2,0,0,0,0,1,0,0,6,0.0,,
192,Patrick Eaves,2010,2014,5,RW,197,29,27,56,-7,48,24,3,2,3,24,3,0,345,8.4,2433,12:20
193,Tim Ecclestone,1971,1974,4,LW,191,40,80,120,-36,80,25,14,1,3,59,21,0,448,8.9,,
194,Pat Egan,1944,1944,1,D,23,4,15,19,,40,,,,,,,,,,,
