
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
445,Gary Rissling,1981,1985,5,LW,184,20,26,46,-38,832,19,1,0,1,22,4,0,144,13.9,,
446,Jani Rita,2006,2006,1,LW,30,3,4,7,-6,4,3,0,0,0,4,0,0,36,8.3,303,10:05
447,Bob Rivard,1968,1968,1,C/LW,27,5,12,17,0,4,4,1,0,1,10,2,0,62,8.1,,
448,Rene Robert,1972,1972,1,RW,49,7,11,18,-11,42,4,3,0,2,8,3,0,71,9.9,,
449,Gary Roberts,2007,2008,2,LW,57,10,18,28,-8,66,5,5,0,1,13,5,0,72,13.9,807,14:08
450,Gordie Roberts,1991,1992,2,D,134,5,34,39,37,157,4,1,0,1,32,0,2,51,9.8,,
451,Luc Robitaille,1995,1995,1,LW,46,23,19,42,10,37,18,5,0,3,16,3,0,109,21.1,,
452,Randy Robitaille,2002,2003,2,C,81,15,32,47,-9,24,11,4,0,3,22,10,0,152,9.9,1298,16:01
453,Dave Roche,1996,1997,2,LW,132,12,12,24,-18,285,10,2,0,1,11,1,0,118,10.2,,
454,Tom Roulston,1984,1986,2,C/RW,58,11,17,28,-33,10,8,3,0,0,10,7,0,116,9.5,,
455,Mike Rowe,1985,1987,3,D,11,0,0,0,-10,11,0,0,0,0,0,0,0,12,0.0,,
456,Andre Roy,2006,2007,2,RW,47,2,1,3,-4,128,2,0,0,1,1,0,0,12,16.7,228,4:51
457,Michal Rozsival,2000,2003,4,D,237,18,47,65,3,161,12,6,0,5,36,11,0,240,7.5,4603,19:25
458,Duane Rupp,1969,1973,5,D,265,21,83,104,-37,170,16,4,1,3,49,33,1,549,3.8,,
459,Mike Rupp,2010,2011,2,C,162,22,14,36,1,244,22,0,0,2,13,1,0,168,13.1,1547,9:32
460,Terry Ruskowski,1986,1987,2,C,143,40,74,114,18,307,24,16,0,9,45,29,0,162,24.7,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
461,Bryan Rust,2015,2015,1,RW,14,1,1,2,-3,4,1,0,0,0,1,0,0,34,2.9,168,12:01
