
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
51,Craig Cameron,1973,1975,3,RW,187,35,34,69,-56,59,31,4,0,4,29,2,3,317,11.0,,
52,Matt Campanale,2011,2011,1,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,8,8:21
53,Chris Campoli,2006,2009,4,D,228,20,63,83,-40,128,14,4,2,4,34,29,0,285,7.0,4132,18:07
54,Matt Carkner,2013,2014,2,D,75,0,5,5,-12,195,0,0,0,0,5,0,0,69,0.0,912,12:09
55,Billy Carroll,1981,1984,4,C,200,19,37,56,17,74,15,0,4,4,28,1,8,158,12.0,,
56,Zdeno Chara,1998,2001,4,D,231,6,23,29,-61,347,4,0,2,1,20,0,3,196,3.1,4433,21:31
57,Vladimir Chebaturkin,1998,2000,3,D,27,1,3,4,2,20,1,0,0,0,3,0,0,13,7.7,426,17:02
58,Tom Chorske,1998,1999,2,LW,84,12,24,36,8,41,7,1,4,2,20,3,1,141,8.5,26,12:54
59,Dean Chynoweth,1989,1996,7,D,147,2,10,12,-5,408,2,0,0,0,10,0,0,82,2.4,,
60,Dave Chyzowski,1990,1995,5,LW,118,15,16,31,-30,138,12,3,0,1,11,5,0,158,9.5,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
61,Casey Cizikas,2012,2015,4,C,193,18,31,49,-11,68,16,1,1,4,26,3,2,202,8.9,2395,12:24
62,Wendel Clark,1996,1996,1,LW/D,58,24,19,43,-12,60,18,6,0,2,11,8,0,192,12.5,,
63,Cal Clutterbuck,2014,2015,2,RW,126,17,14,31,-11,82,13,0,4,3,12,1,1,255,6.7,1708,13:33
64,Danton Cole,1996,1996,1,C/RW,10,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,,
65,Kevin Colley,2006,2006,1,C,16,0,0,0,-2,52,0,0,0,0,0,0,0,4,0.0,76,4:44
66,Rob Collins,2006,2006,1,C,8,1,1,2,1,0,0,1,0,0,1,0,0,8,12.5,52,6:27
67,Jeremy Colliton,2006,2011,5,C,57,3,3,6,-12,26,1,2,0,0,3,0,0,36,8.3,509,8:56
68,Blake Comeau,2007,2012,6,RW,261,56,65,121,-46,143,46,8,2,6,44,18,3,481,11.6,4075,15:36
69,Mike Comrie,2008,2009,2,C,117,28,41,69,-29,113,22,6,0,3,21,19,1,274,10.2,2133,18:14
70,Cory Conacher,2015,2015,1,LW,15,1,2,3,-3,14,1,0,0,0,2,0,0,23,4.3,202,13:28
71,Pat Conacher,1996,1996,1,LW,13,1,1,2,-4,0,1,0,0,0,1,0,0,9,11.1,,
72,Tim Connolly,2000,2001,2,C,163,24,51,75,-39,86,16,7,1,1,32,18,1,285,8.4,2963,18:10
73,Bob Cook,1973,1974,2,RW,55,10,7,17,-6,18,9,1,0,0,6,1,0,103,9.7,,
74,Neal Coulter,1986,1988,3,RW,26,5,5,10,-4,11,5,0,0,0,5,0,0,22,22.7,,
75,Adam Creighton,1992,1992,1,C,66,15,9,24,-4,102,13,2,0,2,7,2,0,108,13.9,,
76,Terry Crisp,1973,1973,1,C,54,4,16,20,-22,6,3,0,1,0,15,1,0,72,5.6,,
77,Doug Crossman,1990,1991,2,D,96,16,50,66,-1,66,7,9,0,1,18,32,0,189,8.5,,
78,Ted Crowley,1999,1999,1,D,6,1,1,2,0,0,0,1,0,0,0,1,0,10,10.0,91,15:11
