
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
90,Alexander Godynyuk,1994,1994,1,D,26,0,10,10,5,35,0,0,0,0,5,5,0,43,0.0,,
91,Yan Golubovsky,2001,2001,1,D,6,0,2,2,3,2,0,0,0,0,2,0,0,4,0.0,100,16:37
92,Scott Gomez,2014,2014,1,C,46,2,10,12,-11,24,2,0,0,0,8,2,0,56,3.6,604,13:07
93,Lee Goren,2004,2004,1,RW,2,0,1,1,-4,0,0,0,0,0,0,1,0,1,0.0,27,13:19
94,Chris Gratton,2006,2007,2,C,157,30,44,74,7,198,24,5,1,3,39,5,0,266,11.3,2175,13:51
95,Mike Green,2004,2004,1,C,11,0,1,1,0,2,0,0,0,0,1,0,0,7,0.0,91,8:15
96,Jeff Greenlaw,1994,1994,1,LW,4,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,,
97,Rocco Grimaldi,2015,2015,1,C,7,1,0,1,1,4,1,0,0,0,0,0,0,18,5.6,88,12:36
98,Erik Gudbranson,2012,2015,4,D,222,8,23,31,-45,283,8,0,0,0,16,7,0,291,2.7,3757,16:55
99,Per Gustafsson,1997,1997,1,D,58,7,22,29,11,22,5,2,0,1,12,10,0,105,6.7,,
100,Niklas Hagman,2002,2006,4,LW,263,30,50,80,-27,52,26,2,2,4,47,3,0,440,6.8,3689,14:01
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Brett Harkins,1996,1996,1,LW,8,0,3,3,-2,6,0,0,0,0,1,2,0,4,0.0,,
102,Greg Hawgood,1994,1994,1,D,33,2,14,16,8,9,2,0,0,1,3,11,0,55,3.6,,
103,Dwayne Hay,1999,2000,2,LW,15,0,0,0,-3,2,0,0,0,0,0,0,0,6,0.0,99,6:35
104,Jimmy Hayes,2014,2015,2,RW,100,28,17,45,-4,34,21,7,0,3,12,5,0,184,15.2,1284,12:50
105,Bret Hedican,1999,2002,4,D,202,17,48,65,-9,169,11,6,0,3,39,6,3,246,6.9,4334,21:27
106,Matt Herr,2002,2002,1,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,6:27
107,Alex Hicks,1999,2000,2,LW,59,1,8,9,-1,62,1,0,0,0,8,0,0,53,1.9,597,10:07
108,Chris Higgins,2011,2011,1,LW,48,11,12,23,5,10,11,0,0,0,11,0,1,126,8.7,799,16:38
109,Sean Hill,2006,2006,1,D,78,2,18,20,3,80,1,1,0,0,15,3,0,110,1.8,1572,20:09
110,Darcy Hordichuk,2003,2011,3,LW,124,4,5,9,-12,249,4,0,0,1,5,0,0,61,6.6,740,5:57
111,Nathan Horton,2004,2010,6,RW,422,142,153,295,27,382,100,37,5,16,116,37,0,962,14.8,7504,17:46
112,Mike Hough,1994,1997,4,LW,259,27,52,79,20,185,25,0,2,6,49,1,2,315,8.6,,
113,Quinton Howden,2013,2014,2,C,34,4,2,6,-11,12,3,0,1,0,2,0,0,45,8.9,408,11:59
114,Jonathan Huberdeau,2013,2015,3,C,170,32,58,90,-17,81,28,4,0,2,42,16,0,329,9.7,2752,16:11
115,Jody Hull,1994,1998,5,RW,281,56,44,100,12,49,51,2,3,14,35,4,5,398,14.1,,
116,Kristian Huselius,2002,2006,4,LW,257,58,69,127,-27,62,44,13,1,8,41,26,2,581,10.0,4124,16:02
117,Greg Jacina,2006,2007,2,LW,14,0,1,1,-2,6,0,0,0,0,1,0,0,12,0.0,85,6:03
118,Ric Jackman,2006,2007,2,D,22,2,1,3,-3,16,2,0,0,1,0,1,0,38,5.3,285,12:56
119,John Jakopin,1998,2001,4,D,82,1,2,3,-10,92,1,0,0,0,2,0,0,25,4.0,1018,12:43
120,Ryan Jardine,2002,2002,1,LW,8,0,2,2,0,2,0,0,0,0,2,0,0,6,0.0,71,8:54
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Hugh Jessiman,2011,2011,1,RW,2,0,0,0,-1,5,0,0,0,0,0,0,0,2,0.0,15,7:21
122,Magnus Johansson,2008,2008,1,D,27,0,10,10,0,14,0,0,0,0,7,3,0,22,0.0,445,16:29
123,Ryan Johnson,1998,2003,5,C,164,8,22,30,-21,50,8,0,0,0,21,1,0,129,6.2,1789,11:36
124,Jussi Jokinen,2015,2015,1,C,55,5,25,30,0,32,4,1,0,0,19,6,0,94,5.3,921,16:45
125,Olli Jokinen,2001,2008,7,C,567,188,231,419,-58,597,115,65,8,36,141,88,2,1837,10.2,11123,19:37
126,Ty Jones,2004,2004,1,RW,6,0,0,0,0,7,0,0,0,0,0,0,0,1,0.0,19,3:05
127,Ed Jovanovski,1996,2014,7,D,362,33,69,102,-41,619,23,9,1,7,45,22,2,514,6.4,2720,18:08
128,Steven Kampfer,2015,2015,1,D,7,0,1,1,2,2,0,0,0,0,0,1,0,5,0.0,119,17:00
129,Alexander Karpovtsev,2006,2006,1,D,6,0,0,0,-3,4,0,0,0,0,0,0,0,4,0.0,66,11:04
130,Bracken Kearns,2012,2012,1,C,5,0,0,0,0,10,0,0,0,0,0,0,0,0,,36,7:14
131,Tim Kennedy,2011,2012,2,LW,33,1,2,3,-11,4,1,0,0,1,2,0,0,24,4.2,363,10:59
132,Ville Koistinen,2010,2010,1,D,17,1,3,4,1,8,1,0,0,0,2,1,0,12,8.3,133,7:50
133,Juraj Kolnik,2003,2007,4,RW,204,40,46,86,-3,72,33,6,1,5,39,6,1,372,10.8,2833,13:53
134,Tomas Kopecky,2012,2015,4,C,225,31,47,78,-29,98,23,6,2,3,36,11,0,415,7.5,3640,16:10
135,Alex Kovalev,2013,2013,1,RW,14,2,3,5,-1,6,1,1,0,1,2,1,0,21,9.5,219,15:36
136,Viktor Kozlov,1998,2004,7,C,414,101,190,291,4,118,60,36,5,8,124,63,3,1177,8.6,7335,19:55
137,Lukas Krajicek,2002,2006,3,D,90,3,20,23,-1,62,0,3,0,0,8,11,1,108,2.8,1550,17:13
138,Igor Kravchuk,2003,2003,1,D,7,0,1,1,-3,4,0,0,0,0,1,0,0,8,0.0,131,18:46
139,Kamil Kreps,2007,2010,4,C,232,18,42,60,4,71,15,2,1,4,38,3,1,279,6.5,3032,13:04
140,Filip Kuba,1999,2013,3,D,62,2,15,17,-19,26,1,1,0,1,8,7,0,71,2.8,1226,19:46
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Bob Kudelski,1994,1996,3,RW,83,20,19,39,-5,12,12,8,0,3,12,7,0,176,11.4,,
142,Kristian Kudroc,2004,2004,1,D,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,15,7:15
143,Dmitry Kulikov,2010,2015,6,D,362,26,89,115,-46,238,16,9,1,4,59,30,0,509,5.1,7464,20:37
144,Oleg Kvasha,1999,2000,2,LW/C,146,17,33,50,8,79,11,6,0,2,26,7,0,248,6.9,1760,12:03
145,Joel Kwiatkowski,2006,2007,2,D,114,9,13,22,-2,106,7,2,0,3,8,4,1,133,6.8,1593,13:58
146,Igor Larionov,2001,2001,1,C,26,5,6,11,-11,10,3,2,0,0,3,3,0,15,33.3,430,16:32
147,Drew Larman,2007,2008,2,C,22,2,1,3,-2,4,2,0,0,0,1,0,0,16,12.5,154,7:00
148,Paul Laus,1994,2002,9,D,530,14,58,72,31,1702,13,0,1,1,52,4,2,360,3.9,2420,10:53
149,Jamie Leach,1994,1994,1,RW,2,1,0,1,-2,0,1,0,0,0,0,0,0,2,50.0,,
150,Patrick Lebeau,1994,1994,1,LW,4,1,1,2,0,4,0,1,0,0,0,1,0,4,25.0,,
151,Jordan Leopold,2010,2010,1,D,61,7,11,18,-7,22,6,1,0,1,10,1,0,69,10.1,1368,22:25
152,Scott Levins,1994,1994,1,C/RW,29,5,6,11,0,69,3,2,0,1,6,0,0,38,13.2,,
153,Andreas Lilja,2003,2004,2,D,135,7,12,19,0,146,7,0,0,0,10,1,1,138,5.1,2619,19:24
154,Jamie Linden,1995,1995,1,RW,4,0,0,0,-1,17,0,0,0,0,0,0,0,0,,,
155,Bill Lindsay,1994,2002,7,RW,506,67,98,165,-1,609,59,0,8,13,90,1,7,787,8.5,1631,11:48
156,Martin Lojek,2007,2008,2,D,5,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,37,7:28
157,Andrei Lomakin,1994,1995,2,RW,107,20,34,54,-4,32,16,4,0,2,19,15,0,164,12.2,,
158,Dave Lowry,1994,1998,5,LW,272,50,60,110,-8,178,43,7,0,9,41,19,0,375,13.3,,
159,Craig MacDonald,2004,2004,1,LW,34,0,3,3,-5,25,0,0,0,0,3,0,0,42,0.0,426,12:31
160,Steve MacIntyre,2010,2010,1,LW,18,0,1,1,-3,17,0,0,0,0,1,0,0,3,0.0,57,3:10
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Derek MacKenzie,2015,2015,1,C,56,3,4,7,-12,33,2,1,0,0,4,0,0,55,5.5,714,12:44
162,John Madden,2012,2012,1,C,31,3,0,3,-4,4,3,0,0,1,0,0,0,33,9.1,371,11:58
163,Ivan Majesky,2003,2003,1,D,82,4,8,12,-18,92,4,0,0,2,8,0,0,52,7.7,1713,20:53
164,Craig Martin,1997,1997,1,RW,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,,
165,Jon Matsumoto,2012,2012,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:04
166,Stephane Matteau,2003,2003,1,LW,52,4,4,8,-9,27,4,0,0,0,4,0,0,47,8.5,560,10:45
167,Shawn Matthias,2008,2014,7,C,312,48,49,97,-18,109,43,4,1,4,45,4,0,500,9.6,3939,12:37
168,Kenndal McArdle,2009,2011,3,LW,33,1,2,3,-8,47,1,0,0,0,2,0,0,17,5.9,301,9:07
169,Bryan McCabe,2009,2011,3,D,199,28,76,104,-2,152,15,13,0,4,44,32,0,410,6.8,4518,22:42
170,Brett McLean,2008,2009,2,C,147,21,35,56,-17,63,17,3,1,3,24,11,0,254,8.3,2082,14:09
171,Grant McNeill,2004,2004,1,D,3,0,0,0,0,5,0,0,0,0,0,0,0,0,,8,2:43
172,Scott Mellanby,1994,2001,8,RW,552,157,197,354,-13,953,90,66,1,22,143,54,0,1296,12.1,2831,15:23
