
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
54,Philippe Boucher,2003,2009,6,D,346,52,110,162,72,380,27,23,2,12,66,39,5,768,6.8,7658,22:07
55,Tyler Bouck,2001,2001,1,C,48,2,5,7,-3,29,2,0,0,1,5,0,0,41,4.9,431,8:59
56,Andre Boudrias,1968,1969,2,LW,127,22,44,66,-33,48,17,5,0,3,37,7,0,270,8.1,,
57,Paul Boutilier,1987,1987,1,D,10,2,4,6,1,8,2,0,0,0,3,1,0,21,9.5,,
58,Zac Boyer,1995,1996,2,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,
59,Neil Brady,1994,1994,1,C,5,0,1,1,-1,21,0,0,0,0,1,0,0,1,0.0,,
60,Per-Olov Brasar,1978,1980,3,LW,167,27,79,106,-10,12,16,9,2,3,49,29,1,334,8.1,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
61,Bob Brooke,1987,1990,4,C,237,26,51,77,-29,276,18,2,6,3,32,13,6,383,6.8,,
62,Aaron Broten,1990,1990,1,LW/C,35,9,9,18,-8,22,9,0,0,2,8,1,0,65,13.8,,
63,Neal Broten,1981,1997,16,C,992,274,593,867,22,535,186,64,24,30,360,212,21,2180,12.6,,
64,Paul Broten,1994,1995,2,RW,111,19,21,40,11,66,19,0,0,3,20,1,0,143,13.3,,
65,Rob Brown,1994,1994,1,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,
66,Murray Brumwell,1981,1982,2,D,22,0,3,3,1,18,0,0,0,0,2,1,0,12,0.0,,
67,Benoit Brunet,2002,2002,1,LW,32,4,9,13,5,8,3,0,1,1,9,0,0,33,12.1,402,12:34
68,Fabian Brunnstrom,2009,2010,2,LW,99,19,21,40,-11,18,15,4,0,5,18,3,0,119,16.0,1108,11:11
69,Valeri Bure,2004,2004,1,RW,13,2,5,7,3,6,2,0,0,0,4,1,0,34,5.9,232,17:51
70,Marc Bureau,1991,1992,2,C,55,6,10,16,-8,54,6,0,0,0,7,3,0,61,9.8,,
71,Adam Burish,2011,2012,2,RW,128,14,19,33,8,167,14,0,0,2,17,2,0,171,8.2,1735,13:33
72,Charlie Burns,1970,1973,4,C,268,27,53,80,-2,60,24,0,3,3,45,2,6,300,9.0,,
73,Bill Butters,1978,1979,2,D,72,1,4,5,-15,77,1,0,0,0,4,0,0,35,2.9,,
74,Petr Buzek,1998,1999,2,D,4,0,0,0,1,4,0,0,0,0,0,0,0,0,,28,13:50
75,Jerry Byers,1973,1974,2,LW,24,0,2,2,-7,6,0,0,0,0,2,0,0,28,0.0,,
76,Terry Caffery,1971,1971,1,C,8,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,
77,Craig Cameron,1972,1976,3,RW,182,20,18,38,-23,57,18,2,0,1,16,2,0,170,11.8,,
78,Guy Carbonneau,1996,2000,5,C,364,34,66,100,17,181,29,0,5,8,64,1,1,364,9.3,2067,14:27
79,Jack Carlson,1979,1987,4,LW,124,18,6,24,-8,264,17,1,0,1,6,0,0,82,22.0,,
80,Jay Caufield,1988,1988,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
81,Paul Cavallini,1994,1996,3,D,126,12,44,56,18,116,6,6,0,3,28,13,3,219,5.5,,
82,Shawn Chambers,1988,2000,7,D,320,19,78,97,5,254,11,4,4,3,42,33,3,487,3.9,1152,17:43
83,Bob Charlebois,1968,1968,1,LW,7,1,0,1,-3,0,0,1,0,0,0,0,0,8,12.5,,
84,Mike Chernoff,1969,1969,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
85,Alex Chiasson,2013,2014,2,RW,86,19,23,42,-18,38,12,7,0,5,16,7,0,157,12.1,1293,15:01
86,Dan Chicoine,1979,1980,2,RW,25,1,2,3,-10,12,1,0,0,0,2,0,0,25,4.0,,
87,Rick Chinnick,1974,1975,2,RW,4,0,2,2,0,0,0,0,0,0,2,0,0,7,0.0,,
88,Colin Chisholm,1987,1987,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
89,Ryan Christie,2000,2000,1,LW,5,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,12,2:29
90,Steve Christoff,1980,1982,3,C,145,60,49,109,3,91,47,13,0,4,42,7,0,344,17.4,,
91,Shane Churla,1989,1996,8,RW,366,24,36,60,-27,1883,20,4,0,3,31,5,0,283,8.5,,
92,Dino Ciccarelli,1981,1989,9,RW,602,332,319,651,0,642,201,130,1,27,216,102,1,1956,17.0,,
93,Enrico Ciccone,1992,1993,2,D,42,0,1,1,0,163,0,0,0,0,1,0,0,15,0.0,,
94,Erik Cole,2013,2015,3,LW,155,37,27,64,-17,44,30,6,1,4,19,8,0,269,13.8,2348,15:08
95,Tom Colley,1975,1975,1,C,1,0,0,0,-3,2,0,0,0,0,0,0,0,0,,,
96,Bill Collins,1968,1970,3,RW,220,47,30,77,-38,113,38,2,7,4,22,6,2,423,11.1,,
97,Kevin Connauton,2014,2015,2,D,44,1,9,10,-2,22,1,0,0,0,7,2,0,66,1.5,649,14:44
98,Wayne Connelly,1968,1969,2,C,129,49,37,86,-57,51,31,18,0,9,22,15,0,451,10.9,,
99,Chris Conner,2007,2009,3,RW,71,7,14,21,-8,20,7,0,0,1,13,1,0,79,8.9,803,11:18
100,Joe Contini,1981,1981,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
101,Bob Cook,1975,1975,1,RW,2,0,1,1,-1,0,0,0,0,0,1,0,0,9,0.0,,
102,Shayne Corson,2004,2004,1,LW,17,5,5,10,12,29,4,0,1,1,5,0,0,21,23.8,230,13:30
