
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
127,Jason Krog,2003,2004,2,C,147,16,27,43,-3,28,14,1,1,2,23,3,1,203,7.9,1881,12:47
128,Todd Krygier,1995,1996,2,LW,95,20,39,59,-8,80,16,3,1,1,30,6,3,243,8.2,,
129,Chris Kunitz,2004,2009,5,LW,313,81,111,192,60,297,53,26,2,15,86,23,2,695,11.7,4928,15:44
130,Jari Kurri,1997,1997,1,RW,82,13,22,35,-13,12,10,3,0,3,17,4,1,109,11.9,,
131,Tom Kurvers,1995,1995,1,D,22,4,3,7,-13,6,3,1,0,1,1,2,0,44,9.1,,
132,Randy Ladouceur,1994,1996,3,D,188,4,16,20,14,157,4,0,0,0,14,1,1,156,2.6,,
133,Denny Lambert,1995,2002,3,LW,119,3,16,19,2,272,3,0,0,0,16,0,0,93,3.2,510,6:59
134,Maxim Lapierre,2011,2011,1,C,21,0,3,3,-6,9,0,0,0,0,3,0,0,28,0.0,243,11:34
135,Stephan Lebeau,1994,1995,2,C,60,14,20,34,1,26,11,3,0,3,16,4,0,107,13.1,,
136,Peter LeBoutillier,1997,1998,2,RW,35,2,1,3,-1,176,2,0,0,0,1,0,0,11,18.2,,
137,Mike Leclerc,1997,2004,8,LW,291,54,78,132,-43,251,42,12,0,14,53,24,1,569,9.5,4375,15:40
138,Andreas Lilja,2011,2011,1,D,52,1,6,7,-15,28,1,0,0,0,6,0,0,31,3.2,907,17:25
139,John Lilley,1994,1996,3,RW,23,3,8,11,2,13,2,1,0,1,8,0,0,30,10.0,,
140,Hampus Lindholm,2014,2015,2,D,133,11,44,55,43,58,10,1,0,2,35,9,0,188,5.9,2723,20:28
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Lonnie Loach,1994,1994,1,LW,3,0,0,0,-2,2,0,0,0,0,0,0,0,8,0.0,,
142,Matthew Lombardi,2013,2013,1,C,7,0,0,0,-2,4,0,0,0,0,0,0,0,5,0.0,94,13:25
143,Troy Loney,1994,1994,1,LW,62,13,6,19,-5,88,7,6,0,1,5,1,0,93,14.0,,
144,Ben Lovejoy,2013,2015,3,D,144,6,33,39,30,85,6,0,0,2,27,4,2,197,3.0,2727,18:56
145,Joffrey Lupul,2004,2011,4,LW,205,56,58,114,-20,108,36,18,2,5,37,20,1,553,10.1,3079,15:01
146,Toni Lydman,2011,2013,3,D,187,3,41,44,31,100,3,0,0,0,37,2,2,173,1.7,3807,20:21
147,Maxime Macenauer,2012,2012,1,C,29,1,3,4,-4,18,1,0,0,1,3,0,0,14,7.1,314,10:48
148,Josh Manson,2015,2015,1,D,18,0,1,1,0,25,0,0,0,0,1,0,0,20,0.0,344,19:05
149,Paul Mara,2011,2011,1,D,33,1,1,2,-1,40,1,0,0,1,1,0,0,34,2.9,666,20:10
150,Todd Marchant,2006,2011,6,C,421,38,74,112,-29,230,30,0,8,3,66,5,3,545,7.0,6293,14:56
151,Josef Marha,1998,1999,2,C,22,7,5,12,0,0,4,3,0,0,4,1,0,34,20.6,120,12:02
152,Patrick Maroon,2012,2015,4,LW,126,19,38,57,6,164,17,2,0,4,30,8,0,212,9.0,1649,13:05
153,Jason Marshall,1995,2006,8,D,370,8,34,42,-26,740,4,3,1,1,30,4,0,279,2.9,3286,16:25
154,Tony Martensson,2004,2004,1,C,6,1,1,2,-2,0,1,0,0,0,1,0,0,4,25.0,42,6:58
155,Ben Maxwell,2012,2012,1,C,6,0,1,1,1,2,0,0,0,0,1,0,0,6,0.0,47,7:45
156,Brad May,2007,2009,3,LW,95,3,7,10,6,94,3,0,0,2,7,0,0,50,6.0,652,6:52
157,Andy McDonald,2001,2008,7,LW/C,391,92,167,259,24,162,63,28,1,15,99,67,1,914,10.1,6556,16:46
158,Marty McInnis,1999,2002,4,RW,272,57,88,145,-53,127,30,25,2,8,47,39,2,535,10.7,4912,18:03
159,Nathan McIver,2009,2009,1,D,18,0,1,1,2,36,0,0,0,0,1,0,0,5,0.0,169,9:23
160,Scott McKay,1994,1994,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Jim McKenzie,1999,2000,2,LW,104,8,7,15,-23,147,7,1,0,1,7,0,0,81,9.9,1080,10:23
162,Brandon McMillan,2011,2013,3,LW,91,11,15,26,-16,40,7,2,2,2,12,1,2,105,10.5,1177,12:56
163,Don McSween,1994,1996,3,D,38,3,9,12,4,43,2,1,0,2,7,2,0,45,6.7,,
164,Bjorn Melin,2007,2007,1,RW,3,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,22,7:19
165,Brendan Mikkelson,2009,2011,3,D,67,0,5,5,-6,38,0,0,0,0,5,0,0,44,0.0,991,14:47
166,Oleg Mikulchik,1996,1996,1,D,8,0,0,0,-2,4,0,0,0,0,0,0,0,0,,,
167,Drew Miller,2008,2009,2,LW,53,6,9,15,-1,23,6,0,0,0,8,0,1,75,8.0,642,12:06
168,Kip Miller,2000,2000,1,C,30,6,17,23,1,4,4,2,0,1,12,5,0,32,18.8,412,13:44
169,Dmitri Mironov,1997,1998,2,D,128,18,64,82,13,192,12,5,1,2,28,35,1,300,6.0,,
170,Travis Moen,2006,2009,4,LW,261,22,23,45,-34,331,19,0,3,2,21,1,1,327,6.7,3801,14:33
171,Steve Montador,2009,2009,1,D,65,4,16,20,14,125,4,0,0,0,15,1,0,100,4.0,1054,16:12
172,Ian Moran,2007,2007,1,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,6,6:06
173,Marc Moro,1998,1998,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
174,Brendan Morrison,2009,2009,1,C,62,10,12,22,0,16,9,1,0,2,9,3,0,82,12.2,859,13:51
175,Mark Mowers,2008,2008,1,C,17,1,0,1,0,8,1,0,0,0,0,0,0,6,16.7,154,9:02
176,Andrei Nazarov,2001,2001,1,LW,16,1,0,1,-9,29,1,0,0,0,0,0,0,13,7.7,139,8:42
177,Barry Nieckar,1997,1998,2,LW,3,0,0,0,0,7,0,0,0,0,0,0,0,0,,,
178,Rob Niedermayer,2003,2009,6,C,382,56,68,124,-32,311,41,12,3,7,51,15,2,577,9.7,6590,17:15
179,Scott Niedermayer,2006,2010,5,D,371,60,204,264,-5,306,21,39,0,13,90,106,8,786,7.6,9740,26:15
180,Jeff Nielsen,1998,2000,3,RW,191,17,19,36,-9,64,16,1,0,2,19,0,0,243,7.0,1768,11:07
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Antti-Jussi Niemi,2001,2002,2,D,29,1,1,2,-7,22,1,0,0,0,1,0,0,18,5.6,456,15:43
182,Petteri Nokelainen,2009,2010,2,C,67,8,9,17,-4,27,7,0,1,0,7,1,1,96,8.3,890,13:17
183,Dwayne Norris,1996,1996,1,RW,3,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,,
184,Shane O'Brien,2007,2007,1,D,62,2,12,14,5,140,1,1,0,2,9,3,0,55,3.6,872,14:03
185,Myles O'Connor,1994,1994,1,D,5,0,1,1,0,6,0,0,0,0,1,0,0,7,0.0,,
186,Sean O'Donnell,2006,2008,3,D,182,5,24,29,21,202,4,0,1,1,21,0,3,82,6.1,3349,18:23
187,Ryan O'Marra,2012,2012,1,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,16,8:09
188,Chris O'Sullivan,2003,2003,1,D,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,26,12:45
189,Adam Oates,2003,2003,1,C,67,9,36,45,-1,16,5,4,0,2,20,16,0,67,13.4,1249,18:38
190,Roman Oksiuta,1996,1997,2,RW,42,13,12,25,-10,40,5,8,0,0,11,1,0,75,17.3,,
191,Fredrik Olausson,1996,2003,5,D,244,37,90,127,6,112,15,22,0,4,24,66,0,377,9.8,3500,18:36
192,Nathan Oystrick,2010,2010,1,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,32,10:34
193,Sandis Ozolinsh,2003,2006,3,D,84,13,27,40,-1,48,11,2,0,5,17,10,0,129,10.1,1706,20:18
194,Samuel Pahlsson,2001,2009,8,C,527,51,90,141,-40,252,38,4,9,11,80,6,4,702,7.3,8778,16:39
195,Kyle Palmieri,2011,2015,5,RW,173,40,38,78,9,86,33,7,0,12,34,4,0,342,11.7,2090,12:04
196,Richard Park,1997,1998,2,RW,26,1,3,4,-3,18,1,0,0,0,3,0,0,23,4.3,,
197,George Parros,2007,2012,6,RW,356,15,13,28,10,812,15,0,0,1,13,0,0,170,8.8,2174,6:06
198,Timo Parssinen,2002,2002,1,LW,17,0,3,3,0,2,0,0,0,0,3,0,0,16,0.0,200,11:44
199,Rod Pelley,2012,2012,1,C,45,2,1,3,-3,9,2,0,0,0,1,0,0,41,4.9,360,8:00
200,Dustin Penner,2006,2014,3,LW,150,46,38,84,23,100,30,16,0,8,26,12,0,350,13.1,2122,14:08
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Mathieu Perreault,2014,2014,1,C,69,18,25,43,13,36,14,4,0,1,20,5,0,120,15.0,957,13:52
202,Corey Perry,2006,2015,10,RW,697,287,300,587,95,844,201,80,6,51,192,104,4,2151,13.3,12822,18:23
203,Geoff Platt,2008,2008,1,C,5,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,56,11:17
204,Adrien Plavsic,1997,1997,1,D,6,0,0,0,-5,2,0,0,0,0,0,0,0,3,0.0,,
205,Mark Popovic,2004,2004,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,13:48
206,Chris Pronger,2007,2009,3,D,220,36,114,150,26,285,16,20,0,8,38,74,2,544,6.6,5870,26:40
207,Sean Pronger,1996,1998,3,C,108,12,23,35,-3,56,10,2,0,3,17,6,0,114,10.5,,
208,Vinny Prospal,2004,2004,1,C,82,19,35,54,-9,54,12,7,0,4,18,17,0,185,10.3,1527,18:37
209,Jamie Pushor,1998,1999,2,D,80,1,4,5,-19,122,1,0,0,0,4,0,0,83,1.2,1349,19:16
210,Rickard Rakell,2013,2015,3,RW,68,5,19,24,-3,10,3,2,0,0,14,5,0,88,5.7,811,11:55
211,Craig Reichert,1997,1997,1,RW,3,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,,
212,Colby Robak,2015,2015,1,D,5,0,1,1,3,0,0,0,0,0,1,0,0,2,0.0,76,15:15
213,Stephane Robidas,2014,2014,1,D,14,1,4,5,3,8,1,0,0,1,4,0,0,21,4.8,289,20:37
214,Aaron Rome,2007,2007,1,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,15,14:31
215,Jonas Ronnqvist,2001,2001,1,RW,38,0,4,4,-7,14,0,0,0,0,3,1,0,30,0.0,404,10:37
216,Steve Rucchin,1995,2004,10,C,616,153,279,432,28,140,89,58,6,23,186,84,9,1150,13.3,7516,20:59
217,Jarkko Ruutu,2011,2011,1,RW,23,1,1,2,0,38,1,0,0,0,1,0,0,20,5.0,207,8:58
218,Bobby Ryan,2008,2013,6,LW,378,147,142,289,40,251,108,36,3,15,103,39,0,1044,14.1,6667,17:38
219,Warren Rychel,1997,1998,2,LW,133,15,13,28,-4,416,12,2,1,1,12,1,0,121,12.4,,
220,David Sacco,1995,1996,2,RW,31,4,12,16,-2,18,2,2,0,0,9,3,0,31,12.9,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Joe Sacco,1994,1998,5,RW,333,62,68,130,-18,183,49,7,6,8,56,9,3,636,9.7,,
222,Brian Salcido,2009,2009,1,D,2,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,25,12:17
223,Ruslan Salei,1997,2006,9,D,594,26,79,105,-3,735,22,3,1,3,57,21,1,872,3.0,10900,21:53
224,Tomas Sandstrom,1998,1999,2,RW,135,24,25,49,-30,106,14,9,1,2,18,7,0,243,9.9,1007,17:22
225,Kurt Sauer,2003,2004,2,D,135,2,6,8,-31,106,2,0,0,0,5,0,1,82,2.4,2413,17:52
226,Kevin Sawyer,2001,2003,3,LW,97,3,3,6,-7,363,3,0,0,0,3,0,0,46,6.5,577,5:57
