
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Richard Petiot,2009,2009,1,D,11,0,3,3,5,21,0,0,0,0,3,0,0,10,0.0,227,20:36
222,Michel Petit,1996,1996,1,D,45,4,7,11,-10,108,4,0,0,1,2,5,0,56,7.1,,
223,Robert Petrovicky,1999,2000,2,C,71,10,14,24,-6,20,9,1,0,0,12,2,0,82,12.2,729,10:16
224,Matt Pettinger,2009,2009,1,LW,59,8,7,15,-14,24,6,2,0,1,7,0,0,82,9.8,727,12:18
225,Alexandre Picard,2008,2008,1,D,20,3,3,6,-9,8,2,1,0,1,3,0,0,21,14.3,438,21:53
226,Adrien Plavsic,1995,1996,2,D,22,3,3,6,10,10,3,0,0,0,3,0,0,28,10.7,,
227,Rudy Poeschek,1994,1997,4,RW/D,213,5,16,21,-2,418,5,0,0,1,16,0,0,126,4.0,,
228,Marek Posmyk,2000,2001,2,D,19,1,2,3,0,20,1,0,0,0,2,0,0,22,4.5,251,13:12
229,Patrick Poulin,1996,1998,3,C,125,14,22,36,-19,75,9,2,3,1,17,2,3,184,7.6,,
230,Benoit Pouliot,2013,2013,1,LW,34,8,12,20,8,15,8,0,0,1,9,3,0,60,13.3,450,13:14
231,Marc Pouliot,2011,2011,1,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,32,10:46
232,Nolan Pratt,2002,2007,5,D,334,3,29,32,8,232,3,0,0,0,27,0,2,167,1.8,5731,17:09
233,Wayne Primeau,2000,2001,2,C,64,4,16,20,-21,102,4,0,0,0,13,2,1,82,4.9,911,14:14
234,Vinny Prospal,2002,2009,6,C,468,127,244,371,-56,268,83,44,0,16,171,72,1,1124,11.3,8718,18:37
235,Teddy Purcell,2010,2014,5,RW,310,67,136,203,2,58,49,18,0,10,82,54,0,645,10.4,4892,15:46
236,Tom Pyatt,2012,2014,3,C,144,23,19,42,-16,24,22,1,0,3,19,0,0,182,12.6,1988,13:48
237,Kevin Quick,2009,2009,1,D,6,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,80,13:23
238,Yves Racine,1998,1998,1,D,60,0,8,8,-23,41,0,0,0,0,3,5,0,76,0.0,,
239,Herb Raglan,1993,1993,1,RW,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,,
240,Rob Ramage,1993,1993,1,D,66,5,12,17,-21,138,0,5,0,0,4,8,0,115,4.3,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Paul Ranger,2006,2010,5,D,270,18,74,92,-10,218,17,0,1,3,54,16,4,348,5.2,5771,21:22
242,Mark Recchi,2009,2009,1,RW,62,13,32,45,-15,20,11,2,0,1,14,18,0,97,13.4,1047,16:53
243,Joe Reekie,1993,1994,2,D,115,3,22,25,10,196,3,0,0,0,19,2,1,141,2.1,,
244,Darren Reid,2006,2006,1,RW,7,0,1,1,-2,0,0,0,0,0,1,0,0,3,0.0,40,5:40
245,Mikael Renberg,1998,1999,2,RW,88,20,30,50,-39,38,9,8,3,0,20,10,0,217,9.2,311,15:32
246,Brad Richards,2001,2008,7,C,552,150,339,489,-56,133,94,49,7,18,171,164,4,1733,8.7,11629,21:03
247,Luke Richardson,2007,2007,1,D,27,0,3,3,3,16,0,0,0,0,3,0,0,3,0.0,192,7:07
248,Stephane Richer,1993,1993,1,D,3,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,,
249,Stephane Richer,1998,2000,3,RW,110,28,37,65,-15,62,19,7,2,3,27,6,4,257,10.9,1365,16:14
250,Mattias Ritola,2011,2012,2,RW,36,4,4,8,-7,17,4,0,0,2,4,0,0,56,7.1,366,10:10
251,Shawn Rivers,1993,1993,1,D,4,0,2,2,-2,2,0,0,0,0,2,0,0,3,0.0,,
252,Gary Roberts,2009,2009,1,LW,30,4,3,7,-11,27,2,2,0,1,1,2,0,32,12.5,349,11:38
253,Normand Rochefort,1994,1994,1,D,6,0,0,0,-1,10,0,0,0,0,0,0,0,4,0.0,,
254,Dale Rominski,2000,2000,1,RW,3,0,1,1,1,2,0,0,0,0,1,0,0,0,,25,8:23
255,Andre Roy,2002,2008,5,RW,218,17,14,31,-14,484,17,0,0,2,14,0,0,167,10.2,1585,7:16
256,Mathieu Roy,2011,2013,2,D,5,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,33,6:35
257,Gaetan Royer,2002,2002,1,RW,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,,15,4:57
258,Jason Ruff,1993,1994,2,LW,7,1,2,3,2,2,1,0,0,0,2,0,0,15,6.7,,
259,Darren Rumble,2003,2004,2,D,24,0,0,0,-4,8,0,0,0,0,0,0,0,15,0.0,269,11:12
260,Sami Salo,2013,2014,2,D,117,6,28,34,16,34,5,1,0,0,16,12,0,129,4.7,2257,19:17
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
261,Kjell Samuelsson,1999,1999,1,D,46,1,4,5,-6,38,1,0,0,0,3,0,1,22,4.5,856,18:37
262,Cory Sarich,2000,2007,7,D,490,10,75,85,-43,554,9,0,1,4,66,1,8,465,2.2,9011,18:23
263,Denis Savard,1994,1995,2,C,105,24,39,63,-7,116,20,3,1,3,23,16,0,237,10.1,,
264,Brandon Segal,2009,2012,2,RW,12,0,0,0,-2,4,0,0,0,0,0,0,0,10,0.0,93,7:47
265,Alex Selivanov,1995,1999,5,RW,304,78,77,155,-48,271,53,25,0,15,52,25,0,822,9.5,677,15:44
266,Alexander Semak,1995,1995,1,C,22,5,5,10,-3,12,5,0,0,1,4,1,0,39,12.8,,
267,Anatoli Semenov,1993,1993,1,C/LW,13,2,3,5,-5,4,2,0,0,0,2,1,0,14,14.3,,
268,Ryan Shannon,2012,2012,1,C,45,4,8,12,-11,10,3,1,0,0,6,2,0,46,8.7,541,12:01
269,David Shaw,1996,1998,3,D,137,2,23,25,4,148,2,0,0,0,19,4,0,161,1.2,,
270,Jeff Shevalier,2000,2000,1,LW,5,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,11,2:14
271,Mike Sillinger,1999,2000,2,C,121,27,27,54,-49,114,16,6,5,1,17,8,2,195,13.8,2073,17:07
272,Martin Simard,1993,1993,1,RW,7,0,0,0,-1,11,0,0,0,0,0,0,0,1,0.0,,
273,Reid Simpson,2000,2000,1,LW,26,1,0,1,-3,103,1,0,0,0,0,0,0,13,7.7,118,4:33
274,Andrei Skopintsev,1999,2000,2,D,23,1,1,2,-3,16,1,0,0,0,1,0,0,17,5.9,362,15:44
275,Matt Smaby,2008,2011,4,D,122,0,6,6,-19,106,0,0,0,0,6,0,0,61,0.0,1659,13:35
276,Trevor Smith,2012,2012,1,C,16,2,3,5,2,4,2,0,0,0,2,0,1,17,11.8,199,12:27
277,Radek Smolenak,2009,2009,1,LW,6,0,1,1,1,10,0,0,0,0,1,0,0,14,0.0,50,8:20
278,Corey Spring,1998,1999,2,RW,16,1,1,2,-1,12,1,0,0,0,1,0,0,18,5.6,44,5:32
279,Martin St. Louis,2001,2014,13,RW,972,365,588,953,31,254,241,96,28,64,368,204,16,2616,14.0,20531,21:07
280,Steven Stamkos,2009,2015,7,C,469,263,216,479,-1,295,172,89,2,37,137,79,0,1522,17.3,9287,19:48
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
281,Shayne Stevenson,1993,1993,1,RW,8,0,1,1,-5,7,0,0,0,0,1,0,0,4,0.0,,
282,Karl Stewart,2007,2008,2,LW,16,0,0,0,-4,4,0,0,0,0,0,0,0,4,0.0,87,5:26
283,Cory Stillman,2004,2004,1,LW,81,25,55,80,18,36,13,11,1,6,40,15,0,178,14.0,1582,19:31
284,Anton Stralman,2015,2015,1,D,59,3,23,26,20,20,2,1,0,0,15,8,0,90,3.3,1308,22:09
285,Andrej Sustr,2013,2015,3,D,100,1,14,15,11,42,1,0,0,0,11,1,2,85,1.2,1660,16:36
286,Rich Sutter,1995,1995,1,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,
287,Jaroslav Svejkovsky,2000,2000,1,RW,29,5,5,10,-7,28,5,0,0,0,5,0,0,42,11.9,359,12:21
288,Alexander Svitov,2003,2004,2,C,74,4,7,11,-4,62,3,1,0,0,7,0,0,85,4.7,659,8:54
289,Petr Svoboda,1999,2001,3,D,123,4,42,46,-19,264,2,2,0,0,19,18,5,155,2.6,2836,23:03
290,Darryl Sydor,2004,2006,2,D,111,5,25,30,-15,36,4,1,0,0,17,8,0,106,4.7,2120,19:05
291,Michal Sykora,1999,1999,1,D,10,1,2,3,-7,0,1,0,0,1,0,2,0,24,4.2,163,16:20
292,Paul Szczechura,2009,2010,2,RW,83,9,7,16,-16,30,7,2,0,1,6,0,1,134,6.7,1101,13:15
293,Peter Taglianetti,1993,1993,1,D,61,1,8,9,8,150,1,0,0,0,8,0,0,60,1.7,,
294,Alex Tanguay,2010,2010,1,LW,80,10,27,37,-2,32,7,3,0,2,23,4,0,91,11.0,1263,15:47
295,Matt Taormina,2013,2014,2,D,9,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,127,14:07
296,Nick Tarnasky,2006,2008,3,C,169,11,9,20,-24,162,10,1,0,2,9,0,0,141,7.8,1216,7:11
297,Tim Taylor,2002,2007,5,C,365,23,38,61,-37,126,22,0,1,3,35,0,3,408,5.6,4412,12:05
298,Nate Thompson,2010,2014,5,C,305,36,39,75,-31,111,33,0,3,4,38,1,0,415,8.7,4334,14:12
299,Ryan Tobler,2002,2002,1,LW,4,0,0,0,-2,5,0,0,0,0,0,0,0,1,0.0,17,4:07
300,Jeff Toms,1996,1998,3,C,48,3,10,13,-4,17,3,0,0,1,10,0,0,68,4.4,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
301,Pavel Torgaev,2000,2000,1,LW,5,0,2,2,1,2,0,0,0,0,2,0,0,6,0.0,39,7:50
302,Darcy Tucker,1998,2000,3,RW,167,41,50,91,-57,373,28,10,3,5,36,13,1,320,12.8,2589,19:36
303,John Tucker,1993,1996,4,C,253,49,82,131,-21,129,38,9,2,8,57,24,1,439,11.2,,
304,Dana Tyrell,2011,2014,4,C/RW,132,7,17,24,-13,26,7,0,0,1,17,0,0,119,5.9,1496,11:19
305,Igor Ulanov,1996,1998,3,D,115,5,15,20,-4,217,4,1,0,1,14,1,0,101,5.0,,
306,Stephane Veilleux,2010,2010,1,LW,77,3,6,9,-14,48,3,0,0,0,6,0,0,94,3.2,946,12:17
307,Mike Vernace,2011,2011,1,D,10,0,1,1,-2,2,0,0,0,0,1,0,0,6,0.0,87,8:42
