
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
307,Garry Monahan,1975,1978,4,LW,287,58,82,140,-8,166,47,9,2,6,67,10,5,554,10.5,,
308,Brad Moran,2007,2007,1,C,3,0,1,1,0,2,0,0,0,0,0,1,0,3,0.0,38,12:38
309,Stephane Morin,1993,1994,2,C,6,1,2,3,-1,6,1,0,0,0,2,0,0,9,11.1,,
310,Brendan Morrison,2000,2008,8,C,543,136,257,393,45,326,92,37,7,30,163,90,4,1056,12.9,10332,19:01
311,Dave Morrison,1985,1985,1,RW,8,0,0,0,-6,0,0,0,0,0,0,0,0,8,0.0,,
312,Bill Muckalt,1999,2000,2,RW,106,20,28,48,-3,115,13,5,2,2,20,8,0,172,11.6,1605,15:08
313,Rob Murphy,1988,1992,5,C,73,6,4,10,-28,100,6,0,0,1,4,0,0,41,14.6,,
314,Bob Murray,1975,1977,3,D,90,3,10,13,8,42,2,0,1,0,10,0,0,71,4.2,,
315,Dana Murzyn,1991,1999,9,D,452,23,65,88,78,900,21,0,2,4,59,2,4,478,4.8,180,15:02
316,John Namestnikov,1994,1997,3,D,35,0,8,8,-1,18,0,0,0,0,7,1,0,30,0.0,,
317,Markus Naslund,1996,2008,12,LW,884,346,410,756,2,614,226,114,6,49,217,191,2,2613,13.2,13725,19:03
318,Petr Nedved,1991,1993,3,C,222,63,61,124,-4,152,54,8,1,4,40,21,0,345,18.3,,
319,Cam Neely,1984,1986,3,RW,201,51,53,104,-56,320,38,13,0,5,39,14,0,338,15.1,,
320,Sergei Nemchinov,1997,1997,1,LW,6,2,3,5,4,4,2,0,0,1,3,0,0,7,28.6,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
321,Jim Nill,1982,1984,3,RW,124,17,23,40,-25,219,15,1,1,1,19,2,2,112,15.2,,
322,Brian Noonan,1997,1998,2,RW,98,14,23,37,-17,68,12,1,1,2,20,2,1,112,12.5,,
323,Robert Nordmark,1989,1991,3,D,169,10,52,62,-30,194,3,7,0,1,12,40,0,307,3.3,,
324,Lawrence Nycholat,2009,2009,1,D,14,0,1,1,3,6,0,0,0,0,1,0,0,8,0.0,136,9:41
325,Shane O'Brien,2009,2010,2,D,141,2,16,18,21,275,2,0,0,0,15,0,1,76,2.6,2241,15:53
326,Gerry O'Flaherty,1973,1978,6,LW,435,98,95,193,-34,166,88,6,4,9,85,8,2,774,12.7,,
327,Paul O'Neil,1974,1974,1,C/RW,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,
328,Chris O'Sullivan,2000,2000,1,D,11,0,5,5,2,2,0,0,0,0,3,2,0,16,0.0,196,17:46
329,Evan Oberg,2010,2011,2,D,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,32,8:03
330,Chris Oddleifson,1974,1981,8,C,469,85,180,265,-27,439,64,16,5,7,136,40,4,567,15.0,,
331,Gino Odjick,1991,1998,8,RW,444,46,52,98,-18,2127,41,5,0,7,49,3,0,522,8.8,,
332,Mattias Ohlund,1998,2009,11,D,770,93,232,325,9,756,52,36,5,19,118,103,11,1534,6.1,17317,24:59
333,Roman Oksiuta,1995,1996,2,RW,68,21,25,46,4,44,15,6,0,2,20,5,0,107,19.6,,
334,Victor Oreskovich,2011,2012,2,RW,17,0,3,3,1,15,0,0,0,0,3,0,0,19,0.0,133,7:48
335,Michel Ouellet,2009,2009,1,RW,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,29,9:38
336,Samuel Pahlsson,2012,2012,1,C,19,2,4,6,4,12,2,0,0,1,3,0,1,30,6.7,265,13:56
337,Rosaire Paiement,1971,1972,2,C,147,44,47,91,-25,269,38,5,1,5,38,9,0,426,10.3,,
