
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
227,Patrik Juhlin,1995,1996,2,LW,56,7,6,13,-9,23,6,1,0,1,5,1,0,58,12.1,,
228,Jon Kalinski,2009,2010,2,LW,22,1,4,5,-4,0,1,0,0,1,4,0,0,16,6.3,161,7:18
229,Tomi Kallio,2003,2003,1,LW,7,1,0,1,-1,2,1,0,0,0,0,0,0,5,20.0,66,9:29
230,Boyd Kane,2004,2009,3,LW,23,0,2,2,-8,35,0,0,0,0,2,0,0,13,0.0,182,7:55
231,Sami Kapanen,2003,2008,5,RW,311,44,66,110,-34,70,30,6,8,7,49,14,3,558,7.9,5105,16:24
232,Steve Kasper,1992,1993,2,C,37,4,5,9,-7,12,2,0,2,0,5,0,0,22,18.2,,
233,Pat Kavanagh,2006,2006,1,RW,8,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,42,5:13
234,Larry Keenan,1972,1972,1,LW,14,1,1,2,-4,2,0,1,0,1,0,1,0,13,7.7,,
235,Bob Kelly,1971,1980,10,LW,741,128,168,296,134,1285,122,6,0,24,161,7,0,1083,11.8,,
236,Forbes Kennedy,1968,1969,2,C,132,18,25,43,-21,325,16,1,1,3,22,0,3,164,11.0,,
237,Tim Kerr,1981,1991,11,C/RW,601,363,287,650,90,577,218,145,0,46,194,93,0,1867,19.4,,
238,Orest Kindrachuk,1973,1978,6,C,360,79,181,260,116,465,63,11,5,14,142,35,4,708,11.2,,
239,Trent Klatt,1996,1999,4,RW,209,41,57,98,13,57,26,10,5,9,45,10,2,340,12.1,22,11:11
240,Mike Knuble,2006,2013,5,RW,338,118,111,229,25,290,65,50,3,17,67,43,1,758,15.6,6327,18:43
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Matthew Konan,2013,2013,1,D,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,32,15:55
242,Dan Kordic,1992,1999,6,LW,197,4,8,12,-4,584,4,0,0,0,8,0,0,62,6.5,5,2:27
243,Andrei Kovalenko,1999,1999,1,RW,13,0,1,1,-5,2,0,0,0,0,0,1,0,8,0.0,104,8:02
244,Lukas Krajicek,2010,2010,1,D,27,1,1,2,-10,14,1,0,0,0,1,0,0,25,4.0,458,16:58
245,Pavel Kubina,2012,2012,1,D,17,0,4,4,-3,15,0,0,0,0,4,0,0,19,0.0,294,17:18
246,Frantisek Kucera,1997,1997,1,D,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,,
247,Lasse Kukkonen,2007,2009,3,D,95,1,6,7,0,56,1,0,0,0,4,2,0,50,2.0,1440,15:09
248,Dale Kushner,1991,1992,2,RW,82,10,13,23,-9,213,9,1,0,1,13,0,0,78,12.8,,
249,Normand Lacombe,1990,1991,2,RW,92,11,22,33,-1,34,10,1,0,1,21,0,1,112,9.8,,
250,Andre Lacroix,1968,1971,4,C,245,72,98,170,-27,36,44,28,0,10,57,41,0,623,11.6,,
251,Daniel Lacroix,1997,1998,2,LW,130,8,5,13,-1,298,7,1,0,0,5,0,0,82,9.8,,
252,Claude Laforge,1968,1969,2,LW,65,9,16,25,6,36,9,0,0,2,15,0,1,107,8.4,,
253,Serge Lajeunesse,1974,1975,2,D/RW,6,0,0,0,1,2,0,0,0,0,0,0,0,8,0.0,,
254,David Laliberte,2010,2010,1,RW,11,2,1,3,1,6,2,0,0,1,1,0,0,8,25.0,86,7:47
255,Mark Lamb,1994,1995,2,C,27,1,8,9,-2,18,1,0,0,1,7,1,0,26,3.8,,
256,Mitch Lamoureux,1988,1988,1,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,
257,Daymond Langkow,1999,2001,3,C,209,41,86,127,5,130,29,11,1,10,58,27,1,521,7.9,3564,17:03
258,Jeff Lank,2000,2000,1,D,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,26,13:05
259,Ian Laperriere,2010,2010,1,RW,82,3,17,20,-1,162,3,0,0,0,16,0,1,53,5.7,1025,12:30
260,Claude Lapointe,2003,2004,2,LW/C,56,7,5,12,7,48,6,0,1,1,5,0,0,46,15.2,620,11:04
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
261,Rick Lapointe,1977,1979,3,D,146,8,42,50,70,183,5,2,1,1,36,5,1,158,5.1,,
262,Jiri Latal,1990,1992,3,D,92,12,36,48,-14,24,8,4,0,1,25,11,0,162,7.4,,
263,Scott Laughton,2013,2015,2,C,36,2,4,6,-1,17,2,0,0,0,3,1,0,61,3.3,452,12:33
264,Oliver Lauridsen,2013,2013,1,D,15,2,1,3,0,34,2,0,0,2,1,0,0,14,14.3,227,15:08
265,Kirby Law,2001,2004,3,RW,9,0,1,1,-1,4,0,0,0,0,1,0,0,1,0.0,56,6:11
266,Paul Lawless,1988,1988,1,LW,8,0,5,5,0,0,0,0,0,0,5,0,0,10,0.0,,
267,Reggie Leach,1975,1982,8,RW,606,306,208,514,212,276,222,79,5,48,148,58,2,2195,13.9,,
268,Vincent Lecavalier,2014,2015,2,C,112,27,26,53,-25,56,18,9,0,3,18,8,0,215,12.6,1611,14:23
269,John LeClair,1995,2004,10,LW,649,333,310,643,197,337,231,102,0,61,229,81,0,2054,16.2,6777,18:30
270,Guillaume Lefebvre,2002,2003,2,LW,17,0,0,0,0,4,0,0,0,0,0,0,0,8,0.0,122,7:10
271,Ville Leino,2010,2011,2,LW,94,21,36,57,16,26,16,5,0,3,30,6,0,140,15.0,1462,15:33
272,Bill Lesuk,1971,1972,2,LW,123,24,25,49,-19,112,20,4,0,3,18,6,1,265,9.1,,
273,Andreas Lilja,2012,2013,2,D,50,0,6,6,8,34,0,0,0,0,6,0,0,37,0.0,697,13:56
274,Eric Lindros,1993,2000,8,C,486,290,369,659,188,946,202,82,6,37,246,121,2,1644,17.6,2840,22:32
275,Ken Linseman,1979,1990,5,C,269,73,184,257,50,585,62,7,4,6,133,50,1,595,12.3,,
276,Andrei Lomakin,1992,1993,2,RW,108,22,28,50,9,60,20,2,0,0,24,3,1,146,15.1,,
277,Ross Lonsberry,1972,1978,7,LW,497,144,170,314,153,403,111,30,3,19,140,27,3,1240,11.6,,
278,Danny Lucas,1979,1979,1,RW,6,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,,
279,Joffrey Lupul,2008,2009,2,LW,135,45,51,96,3,93,32,13,0,7,28,23,0,370,12.2,2259,16:43
280,Al MacAdam,1974,1974,1,RW,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
281,Andrew MacDonald,2014,2015,2,D,61,2,13,15,-8,47,1,1,0,0,10,3,0,64,3.1,1265,20:43
282,Rick MacLeish,1971,1984,12,C,741,328,369,697,181,384,209,98,21,51,253,113,3,2405,13.6,,
283,Ian MacNeil,2003,2003,1,C,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,20,10:08
284,Ralph MacSweyn,1968,1972,4,D,47,0,5,5,-2,10,0,0,0,0,4,0,1,24,0.0,,
285,Craig MacTavish,1995,1996,2,C,100,8,17,25,-1,85,8,0,0,1,17,0,0,80,10.0,,
286,Kevin Maguire,1990,1990,1,RW,5,1,0,1,-1,6,1,0,0,0,0,0,0,7,14.3,,
287,Jim Mair,1971,1972,2,D,4,0,0,0,-3,0,0,0,0,0,0,0,0,9,0.0,,
288,Vladimir Malakhov,2004,2004,1,D,6,0,1,1,-1,2,0,0,0,0,1,0,0,12,0.0,138,22:57
289,Stewart Malgunas,1994,1995,2,D,71,1,3,4,1,90,1,0,0,0,3,0,0,55,1.8,,
290,Kent Manderville,2000,2002,3,C,129,7,18,25,2,59,4,0,3,2,16,0,2,192,3.6,1491,11:33
291,Mike Maneluk,1999,2000,2,LW,14,2,6,8,4,12,2,0,0,0,5,1,0,25,8.0,190,13:34
292,Brandon Manning,2012,2015,3,D,13,0,3,3,5,0,0,0,0,0,3,0,0,13,0.0,185,14:11
293,Moe Mantha,1989,1992,2,D,35,3,8,11,-5,35,1,2,0,0,4,4,0,78,3.8,,
294,Danny Markov,2004,2004,1,D,34,2,3,5,0,58,1,1,0,1,2,1,0,27,7.4,723,21:16
295,Brad Marsh,1982,1988,7,D,514,14,96,110,99,636,13,0,1,3,89,3,4,531,2.6,,
296,Kevin Marshall,2012,2012,1,D,10,0,0,0,-1,8,0,0,0,0,0,0,0,6,0.0,88,8:45
297,Chris McAllister,2001,2003,3,D,121,2,7,9,-8,258,2,0,0,0,7,0,0,68,2.9,1263,10:26
298,Dean McAmmond,2001,2001,1,C,10,1,1,2,-1,0,0,1,0,0,1,0,0,17,5.9,120,11:59
299,Kevin McCarthy,1978,1987,4,D,90,3,17,20,30,57,3,0,0,0,16,0,1,107,2.8,,
300,Sandy McCarthy,1999,2000,2,RW,71,6,6,12,-7,136,5,1,0,0,4,2,0,86,7.0,751,10:34
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
301,Brad McCrimmon,1983,1987,5,D,367,35,152,187,223,355,26,7,2,8,102,38,12,626,5.6,,
302,Ryan McGill,1993,1995,3,D,134,4,13,17,4,363,4,0,0,0,12,0,1,123,3.3,,
303,Dan McGillis,1998,2003,6,D,340,32,108,140,65,303,16,16,0,10,52,53,3,705,4.5,6992,21:22
304,Tye McGinn,2013,2014,2,LW,36,7,3,10,-1,23,7,0,0,1,3,0,0,49,14.3,430,11:56
305,Jack McIlhargey,1975,1981,5,D,128,3,7,10,25,497,3,0,0,0,7,0,0,66,4.5,,
306,Gerry Meehan,1969,1969,1,C,12,0,3,3,-1,4,0,0,0,0,2,1,0,25,0.0,,
307,Scott Mellanby,1986,1991,6,RW,355,83,114,197,-9,694,59,24,0,12,85,28,1,779,10.7,,
308,Eric Meloche,2007,2007,1,RW,13,1,2,3,-6,4,0,1,0,0,2,0,0,12,8.3,109,8:20
309,Andrej Meszaros,2011,2014,4,D,192,20,56,76,28,116,15,5,0,4,50,6,0,338,5.9,3855,20:04
310,Glen Metropolit,2009,2009,1,C,55,4,10,14,-1,15,3,1,0,0,9,0,1,63,6.3,714,12:58
311,Freddy Meyer,2004,2007,3,D,83,8,24,32,6,47,5,3,0,0,8,16,0,96,8.3,1503,18:06
312,Dave Michayluk,1982,1983,2,LW,14,2,6,8,-1,8,2,0,0,0,5,1,0,18,11.1,,
313,Larry Mickey,1972,1972,1,RW,14,1,2,3,-5,8,0,1,0,0,1,1,0,22,4.5,,
314,John Miszuk,1968,1969,2,D,140,6,30,36,-5,149,3,2,1,1,26,4,0,148,4.1,,
315,Jaroslav Modry,2008,2008,1,D,19,0,3,3,-11,8,0,0,0,0,2,1,0,17,0.0,392,20:37
316,Carl Mokosak,1986,1986,1,LW,1,0,0,0,0,5,0,0,0,0,0,0,0,0,,,
317,Jim Montgomery,1995,1996,2,C,13,2,3,5,-1,15,2,0,0,0,2,1,0,14,14.3,,
318,Gary Morrison,1980,1982,3,RW,43,1,15,16,4,70,1,0,0,1,15,0,0,27,3.7,,
319,Lew Morrison,1970,1972,3,RW,202,19,22,41,-33,70,15,4,0,3,21,0,1,316,6.0,,
320,Glenn Mulvenna,1993,1993,1,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
321,Gord Murphy,1989,1992,4,D,261,31,97,128,-21,254,18,13,0,4,44,53,0,529,5.9,,
322,Marty Murray,2002,2003,2,C,150,23,30,53,9,23,19,2,2,2,26,3,1,214,10.7,1971,13:08
323,Mike Murray,1988,1988,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
324,Pat Murray,1991,1992,2,LW,25,3,1,4,-2,15,2,1,0,0,1,0,0,24,12.5,,
325,Terry Murray,1976,1981,4,D,115,1,30,31,67,69,1,0,0,0,26,4,0,103,1.0,,
326,Brantt Myhres,1998,1998,1,RW,23,0,0,0,-1,169,0,0,0,0,0,0,0,0,,,
327,Don Nachbaur,1986,1990,5,C,65,2,8,10,6,192,2,0,0,0,8,0,0,37,5.4,,
328,Ric Nattress,1993,1993,1,D,44,7,10,17,1,29,7,0,0,4,10,0,0,57,12.3,,
329,Petr Nedved,2006,2007,2,C,49,6,15,21,-28,54,4,2,0,0,8,6,1,65,9.2,819,16:43
330,Kris Newbury,2014,2014,1,C,4,0,1,1,0,7,0,0,0,0,1,0,0,1,0.0,20,5:01
331,Janne Niinimaa,1997,1998,2,D,143,7,71,78,18,114,4,3,0,3,31,40,0,256,2.7,,
332,Andreas Nodl,2009,2012,4,RW,127,12,16,28,-4,20,10,1,1,2,16,0,0,141,8.5,1526,12:00
333,Simon Nolet,1968,1974,7,RW,358,93,108,201,31,129,68,25,0,10,69,39,0,861,10.8,,
334,Sean O'Donnell,2011,2011,1,D,81,1,17,18,8,87,1,0,0,0,16,0,1,34,2.9,1259,15:32
335,Adam Oates,2002,2002,1,C,14,3,7,10,-2,6,3,0,0,0,3,4,0,17,17.6,292,20:51
336,Gino Odjick,2000,2001,2,RW,30,4,4,8,2,38,4,0,0,1,4,0,0,45,8.9,263,8:46
337,Randy Osburn,1975,1975,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
338,Joel Otto,1996,1998,3,C,213,28,52,80,21,292,20,6,2,3,39,8,5,249,11.2,,
339,John Paddock,1977,1983,3,RW,47,5,8,13,-10,49,5,0,0,0,8,0,0,46,10.9,,
340,Rosaire Paiement,1968,1970,3,C,43,4,5,9,-15,74,4,0,0,0,5,0,0,98,4.1,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
341,Ryan Parent,2007,2010,4,D,102,1,6,7,-15,36,1,0,0,0,6,0,0,46,2.2,1617,15:51
342,Michel Parizeau,1972,1972,1,C,37,2,12,14,-6,10,1,1,0,1,9,3,0,39,5.1,,
343,Richard Park,1999,1999,1,RW,7,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,65,9:21
344,Greg Paslawski,1993,1993,1,RW,60,14,19,33,0,12,10,4,0,0,16,3,0,90,15.6,,
345,Joe Paterson,1985,1986,2,LW,11,0,0,0,0,43,0,0,0,0,0,0,0,8,0.0,,
346,Dennis Patterson,1980,1980,1,D,3,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,,
347,Mark Pederson,1991,1993,3,LW,84,20,30,50,4,33,14,6,0,3,19,11,0,129,15.5,,
348,Roger Pelletier,1968,1968,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
349,Mike Peluso,2004,2004,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10,9:34
350,Garry Peters,1968,1971,4,C,229,27,28,55,-45,209,21,3,3,5,23,3,2,482,5.6,,
351,Michel Petit,1997,1997,1,D,20,0,3,3,2,51,0,0,0,0,3,0,0,13,0.0,,
352,Alexandre Picard,2006,2008,3,D,72,3,19,22,-24,23,2,1,0,0,13,6,0,68,4.4,1255,17:25
353,Michel Picard,2001,2001,1,LW,7,1,4,5,6,0,0,1,0,0,3,1,0,12,8.3,100,14:14
354,Joni Pitkanen,2004,2007,3,D,206,25,91,116,12,210,14,11,0,5,45,43,3,388,6.4,4443,21:34
355,Derek Plante,2001,2001,1,C,12,1,2,3,0,4,1,0,0,0,2,0,0,20,5.0,198,16:29
356,Pierre Plante,1972,1973,2,RW,26,1,3,4,-8,15,1,0,0,0,3,0,0,29,3.4,,
357,Vaclav Pletka,2002,2002,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,11:34
358,Shjon Podein,1995,1999,5,LW,301,44,48,92,36,216,38,1,5,11,41,4,3,468,9.4,166,11:52
359,Ryan Potulny,2006,2008,3,C,44,7,7,14,2,26,7,0,0,2,5,2,0,61,11.5,443,10:03
360,Jean Potvin,1972,1973,2,D,64,6,21,27,-7,16,3,3,0,2,6,15,0,50,12.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
361,Dave Poulin,1983,1990,8,C,467,161,233,394,168,303,122,12,27,27,183,25,25,951,16.9,,
362,Darroll Powe,2009,2011,3,LW,204,22,21,43,-14,130,20,0,2,2,20,0,1,262,8.4,2389,11:42
363,Yves Preston,1979,1981,2,LW,28,7,3,10,-1,4,6,1,0,2,2,1,0,20,35.0,,
364,Keith Primeau,2000,2006,6,C,312,87,126,213,39,414,62,24,1,14,96,24,6,636,13.7,5756,18:26
365,David Printz,2006,2007,2,D,13,0,0,0,-3,4,0,0,0,0,0,0,0,1,0.0,84,6:29
366,Chris Pronger,2010,2012,3,D,145,15,77,92,30,133,6,9,0,3,36,39,2,310,4.8,3543,24:26
367,Brian Propp,1980,1990,11,LW,790,369,480,849,311,669,246,103,20,55,299,159,22,2637,14.0,,
368,Vinny Prospal,1997,2008,3,C,77,14,33,47,0,27,9,5,0,1,22,11,0,135,10.4,310,17:14
369,Mika Pyorala,2010,2010,1,C,36,2,2,4,-3,10,2,0,0,0,2,0,0,41,4.9,489,13:35
370,Dan Quinn,1992,1996,2,C,102,18,40,58,-11,48,9,9,0,1,23,17,0,148,12.2,,
371,Yves Racine,1994,1994,1,D,67,9,43,52,-11,48,3,5,1,1,16,27,0,142,6.3,,
372,Branko Radivojevic,2004,2006,2,RW,88,9,14,23,-6,80,8,1,0,1,10,4,0,108,8.3,1068,12:08
373,Nate Raduns,2009,2009,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6:02
374,Michael Raffl,2014,2015,2,LW,110,22,16,38,8,50,22,0,0,5,16,0,0,183,12.0,1480,13:27
375,Marcus Ragnarsson,2003,2004,2,D,113,9,15,24,17,90,6,3,0,2,8,6,1,134,6.7,2374,21:00
376,Rob Ramage,1994,1994,1,D,15,0,1,1,-11,14,0,0,0,0,1,0,0,18,0.0,,
377,Paul Ranheim,2001,2003,3,LW,187,15,15,30,3,56,12,1,2,0,12,0,3,235,6.4,2102,11:14
378,Mike Rathje,2006,2007,2,D,97,3,22,25,15,52,1,1,1,1,19,3,0,68,4.4,1965,20:15
379,Matt Read,2012,2015,4,RW,253,62,71,133,3,44,50,6,6,13,56,13,2,480,12.9,4517,17:51
380,Ryan Ready,2006,2006,1,LW,7,0,1,1,0,0,0,0,0,0,1,0,0,9,0.0,57,8:08
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
381,Mark Recchi,1992,2004,10,RW,602,232,395,627,43,388,148,74,10,39,232,156,7,1538,15.1,8022,19:57
382,Darren Reid,2007,2007,1,RW,14,0,0,0,-7,18,0,0,0,0,0,0,0,8,0.0,114,8:10
383,Mikael Renberg,1994,2000,6,RW,366,128,168,296,78,210,94,34,0,16,126,42,0,1003,12.8,1570,14:32
384,Mike Ricci,1991,1992,2,C,146,41,56,97,-18,157,19,20,2,4,39,16,1,270,15.2,,
385,Mike Richards,2006,2011,6,C,453,133,216,349,39,397,74,36,23,21,115,92,9,1169,11.4,8757,19:19
386,Luke Richardson,1998,2002,5,D,387,7,28,35,59,618,4,2,1,1,27,0,1,296,2.4,5502,17:58
387,Dave Richter,1986,1986,1,D,50,0,2,2,-2,138,0,0,0,0,2,0,0,17,0.0,,
388,Zac Rinaldo,2012,2015,4,C,201,7,13,20,-28,545,7,0,0,1,13,0,0,149,4.7,1592,7:55
389,Bob Ritchie,1977,1977,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
390,Gordie Roberts,1988,1988,1,D,11,1,2,3,7,15,1,0,0,0,2,0,0,9,11.1,,
391,Randy Robitaille,2007,2007,1,C,28,5,12,17,-4,22,3,2,0,0,7,5,0,46,10.9,408,14:33
392,Leon Rochefort,1968,1969,2,RW,139,35,42,77,-8,26,26,7,2,1,24,18,0,385,9.1,,
393,Jeremy Roenick,2002,2004,3,C,216,67,106,173,53,211,42,23,2,10,71,32,3,492,13.6,3945,18:15
394,Russell Romaniuk,1996,1996,1,LW,17,3,0,3,-2,17,2,1,0,0,0,0,0,13,23.1,,
395,Bill Root,1988,1988,1,D,24,1,2,3,3,16,0,1,0,0,2,0,0,13,7.7,,
396,Jay Rosehill,2013,2014,2,LW,45,3,0,3,-12,154,3,0,0,1,0,0,0,21,14.3,243,5:23
397,Jared Ross,2009,2010,2,C,13,0,0,0,-5,2,0,0,0,0,0,0,0,16,0.0,100,7:43
398,Magnus Roupe,1988,1989,2,LW,40,3,5,8,-5,42,2,1,0,0,4,1,0,52,5.8,,
399,Darren Rumble,1991,1997,3,D,18,1,0,1,-1,4,1,0,0,0,0,0,0,18,5.6,,
400,Stefan Ruzicka,2006,2008,3,RW,55,4,13,17,-1,47,3,1,0,0,9,4,0,86,4.7,635,11:32
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
401,Shaun Sabol,1990,1990,1,D,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,
402,Joe Sacco,2003,2003,1,RW,34,1,5,6,0,20,1,0,0,1,5,0,0,48,2.1,424,12:27
403,Don Saleski,1972,1979,8,RW,476,118,117,235,101,602,95,12,11,20,106,8,3,1048,11.3,,
404,Kjell Samuelsson,1987,1998,9,D,545,35,106,141,103,815,30,4,1,5,88,16,2,579,6.0,,
405,Ulf Samuelsson,2000,2000,1,D,49,1,2,3,8,58,1,0,0,1,2,0,0,17,5.9,768,15:40
406,Scott Sandelin,1991,1991,1,D,15,0,3,3,-3,0,0,0,0,0,2,1,0,4,0.0,,
407,Geoff Sanderson,2007,2007,1,LW,58,11,18,29,-16,44,8,3,0,2,13,4,1,143,7.7,811,13:58
408,Dick Sarrazin,1969,1972,3,RW,100,20,35,55,-9,22,11,8,1,4,23,10,2,198,10.1,,
409,Andre Savage,2003,2003,1,C,16,2,1,3,2,4,2,0,0,1,1,0,0,13,15.4,125,7:49
410,Brian Savage,2006,2006,1,LW,66,9,5,14,-18,28,4,4,1,1,4,1,0,102,8.8,879,13:19
411,Luca Sbisa,2009,2009,1,D,39,0,7,7,-6,36,0,0,0,0,3,4,0,38,0.0,682,17:28
412,Brayden Schenn,2012,2015,4,C,240,51,66,117,-18,138,38,13,0,11,43,23,0,464,11.0,3763,15:40
413,Luke Schenn,2013,2015,3,D,172,9,24,33,0,108,9,0,0,0,23,0,1,212,4.2,3159,18:21
414,Cliff Schmautz,1971,1971,1,RW,30,8,12,20,3,23,8,0,0,2,6,6,0,65,12.3,,
415,Danny Schock,1971,1971,1,LW,14,1,2,3,1,0,1,0,0,0,2,0,0,7,14.3,,
416,Dave Schultz,1972,1976,5,LW,297,51,64,115,70,1386,49,2,0,8,62,2,0,342,14.9,,
417,Nick Schultz,2015,2015,1,D,55,2,11,13,6,33,2,0,0,1,10,1,0,54,3.7,1052,19:07
418,Glen Seabrooke,1987,1989,3,C,19,1,6,7,0,4,1,0,0,0,4,2,0,13,7.7,,
419,Al Secord,1989,1989,1,LW,20,1,0,1,-7,38,1,0,0,0,0,0,0,15,6.7,,
420,Dennis Seidenberg,2003,2006,3,D,92,6,14,20,0,26,4,2,0,0,10,3,1,171,3.5,1480,16:05
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
421,Brit Selby,1968,1969,2,LW,119,25,28,53,-14,47,20,5,0,4,23,4,1,204,12.3,,
422,Anatoli Semenov,1995,1996,2,C/LW,70,4,15,19,1,20,4,0,0,2,14,1,0,91,4.4,,
423,Tom Sestito,2012,2013,2,LW,21,2,1,3,-2,95,2,0,0,1,1,0,0,7,28.6,137,6:31
424,Patrick Sharp,2003,2006,3,LW,66,10,5,15,1,67,9,1,0,4,5,0,0,80,12.5,595,9:00
425,Jody Shelley,2011,2013,3,LW,89,2,3,5,-6,191,2,0,0,0,3,0,0,50,4.0,536,6:01
426,Mike Siklenka,2003,2003,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,4:26
427,Mike Sillinger,1998,1999,2,C,52,11,14,25,-6,24,8,1,2,0,10,4,0,63,17.5,268,10:42
428,Jon Sim,2006,2006,1,LW,39,7,7,14,-6,28,3,4,0,2,7,0,0,80,8.8,428,10:58
429,Wayne Simmonds,2012,2015,4,RW,266,94,86,180,-13,350,50,44,0,17,55,31,0,664,14.2,4338,16:18
430,Reid Simpson,1992,1992,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
431,Ilkka Sinisalo,1982,1990,9,RW,526,199,209,408,135,180,143,45,11,28,142,58,9,1076,18.5,,
432,Bob Sirois,1975,1976,2,RW,4,1,0,1,1,4,1,0,0,0,0,0,0,3,33.3,,
433,Darryl Sittler,1982,1984,3,C,191,84,94,178,29,148,56,26,2,13,72,19,3,557,15.1,,
434,Jarrod Skalde,2002,2002,1,C,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,12,12:25
435,Wade Skolney,2006,2006,1,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,7,6:52
436,John Slaney,2002,2004,2,D,5,0,2,2,2,0,0,0,0,0,1,1,0,1,0.0,78,15:37
437,David Sloane,2009,2009,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:44
438,Derrick Smith,1985,1991,7,LW,494,80,87,167,-1,338,77,0,3,12,83,1,3,840,9.5,,
439,Jason Smith,2008,2008,1,D,77,1,9,10,-4,86,1,0,0,0,9,0,0,58,1.7,1381,17:56
440,Steve Smith,1982,1988,5,D,15,0,1,1,-3,15,0,0,0,0,1,0,0,11,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
441,Greg Smyth,1987,1988,2,D,49,1,6,7,-4,192,1,0,0,0,6,0,0,30,3.3,,
442,Dave Snuggerud,1993,1993,1,RW,14,0,2,2,0,0,0,0,0,0,2,0,0,10,0.0,,
443,Radovan Somik,2003,2004,2,RW,113,12,20,32,7,27,11,0,1,2,20,0,0,136,8.8,1533,13:33
444,Bruno St. Jacques,2002,2003,2,D,13,0,0,0,3,4,0,0,0,0,0,0,0,9,0.0,184,14:11
445,Myron Stankiewicz,1969,1969,1,LW,19,0,5,5,-11,25,0,0,0,0,5,0,0,43,0.0,,
446,Allan Stanley,1969,1969,1,D,64,4,13,17,-4,28,2,2,0,0,3,8,2,75,5.3,,
447,Daryl Stanley,1984,1987,3,D/LW,89,2,8,10,5,216,2,0,0,2,8,0,0,43,4.7,,
448,John Stevens,1987,1988,2,D,9,0,2,2,-1,14,0,0,0,0,1,1,0,2,0.0,,
449,Kevin Stevens,2001,2001,1,LW,23,2,7,9,-2,18,2,0,0,0,7,0,0,31,6.5,293,12:43
450,Turner Stevenson,2006,2006,1,RW,31,1,3,4,-2,45,0,0,1,0,2,0,1,26,3.8,258,8:20
451,P.J. Stock,2001,2001,1,C,31,1,3,4,-2,78,1,0,0,0,3,0,0,18,5.6,242,7:47
452,Mike Stothers,1985,1988,4,D,12,0,1,1,-1,23,0,0,0,0,1,0,0,3,0.0,,
